speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises
student,24m 6s,24m 6s,,0.32,1446.19,1446.51,321,,,,,,,
teacher,24m 6s,24m 7s,"I got,",0.56,1446.51,1447.07,322,,,,,,,
student,24m 7s,24m 11s,,4.16,1447.07,1451.23,323,,,,,,,
student,24m 11s,24m 11s,I got.,0.64,1451.23,1451.87,323,,,,,,,
student,24m 11s,24m 12s,,0.48,1451.87,1452.35,323,,,,,,,
teacher,24m 12s,24m 12s,Okay.,0.64,1452.35,1452.99,324,,,,,,,
teacher,24m 12s,24m 13s,,0.4,1452.99,1453.39,324,,,,,,,
student,24m 13s,24m 13s,What?,0.4,1453.39,1453.79,325,,,,,,,
student,24m 13s,24m 15s,,1.29,1453.79,1455.08,325,,,,,,,
teacher,24m 15s,24m 15s,That's where we're stopping.,0.8,1455.08,1455.88,326,,,,,,,
teacher,24m 15s,24m 17s,That's the opening scene.,1.2,1455.88,1457.08,326,,,,,,,
student,24m 17s,24m 18s,[Untranscribed],1.12,1457.08,1458.2,327,,,,,,,
teacher,24m 18s,24m 22s,"Okay, so write a summary.",3.92,1458.2,1462.12,328,,,,,,,
teacher,24m 22s,24m 24s,First one to two sentences.,2.64,1462.12,1464.76,328,,,,,,,
student,24m 24s,24m 29s,[Untranscribed],4.64,1464.76,1469.4,329,,,,,,,
teacher,24m 29s,24m 30s,Write complete sentences.,1.359,1469.4,1470.759,330,,,,,,,
student,24m 30s,24m 33s,[Untranscribed],3.121,1470.759,1473.88,331,,,,,,,
teacher,24m 33s,24m 35s,That's how you summarize,1.28,1473.88,1475.16,332,,,,,1,,1
student,24m 35s,24m 38s,[Untranscribed],2.969,1475.16,1478.129,333,,,,,,,
silence,24m 38s,24m 40s,,1.89,1478.129,1480.019,334,,,,,,,
student,24m 40s,24m 40s,,0.111,1480.019,1480.13,335,,,,,,,
student,24m 40s,24m 40s,simply.,0.4,1480.13,1480.53,335,,,,,,,
student,24m 40s,24m 48s,,8.0,1480.53,1488.53,335,,,,,,,
student,24m 48s,24m 49s,Are you sure,0.8,1488.53,1489.33,335,,,,,,,
student,24m 49s,24m 49s,,0.122,1489.33,1489.452,335,,,,,,,
silence,24m 49s,24m 52s,,3.054,1489.452,1492.507,336,,,,,,,
student,24m 52s,24m 52s,,0.343,1492.507,1492.85,337,,,,,,,
student,24m 52s,24m 53s,I don't see.,0.8,1492.85,1493.65,337,,,,,,,
student,24m 53s,25m 3s,,9.859,1493.65,1503.509,337,,,,,,,
silence,25m 3s,25m 9s,,6.159,1503.509,1509.668,338,,,,,,,
student,25m 9s,25m 12s,[Untranscribed],2.43,1509.668,1512.098,339,,,,,,,
silence,25m 12s,25m 19s,,7.695,1512.098,1519.793,340,,,,,,,
student,25m 19s,25m 22s,[Untranscribed],3.054,1519.793,1522.848,341,,,,,,,
silence,25m 22s,25m 24s,,1.772,1522.848,1524.62,342,,,,,,,
student,25m 24s,25m 27s,[Untranscribed],2.886,1524.62,1527.505,343,,,,,,,
silence,25m 27s,25m 29s,,2.235,1527.505,1529.74,344,,,,,,,
teacher,25m 29s,25m 32s,"Now that you've written your summary, what techniques do they use?",2.64,1529.74,1532.38,345,1,,,1,,,
student,25m 32s,25m 35s,[Untranscribed],2.67,1532.38,1535.05,346,,,,,,,
teacher,25m 35s,25m 36s,Action and medias.,1.28,1535.05,1536.33,347,,,,,,,
teacher,25m 36s,25m 37s,Race or res.,1.28,1536.33,1537.61,347,,,,,,,
teacher,25m 37s,25m 37s,,0.16,1537.61,1537.77,347,,,,,,,
teacher,25m 37s,25m 38s,High stakes,0.96,1537.77,1538.73,347,,,,,,,
student,25m 38s,25m 42s,[Untranscribed],3.44,1538.73,1542.17,348,,,,,,,
teacher,25m 42s,25m 42s,question.,0.4,1542.17,1542.57,349,1,,1,1,,,
teacher,25m 42s,25m 42s,,0.24,1542.57,1542.81,349,1,,1,1,,,
teacher,25m 42s,25m 43s,How?,0.4,1542.81,1543.21,349,1,,1,1,,,
student,25m 43s,25m 45s,[Untranscribed],1.84,1543.21,1545.05,350,,,,,,,
teacher,25m 45s,25m 47s,"Yeah, how the crap did he get there?",2.88,1545.05,1547.93,351,,,,,,,
student,25m 47s,25m 51s,,3.68,1547.93,1551.61,352,,,,,,,
student,25m 51s,25m 52s,Unusual.,0.88,1551.61,1552.49,352,,,,,,,
student,25m 52s,25m 52s,,0.32,1552.49,1552.81,352,,,,,,,
teacher,25m 52s,25m 53s,Yes.,0.48,1552.81,1553.29,353,,,,,,,
teacher,25m 53s,25m 53s,,0.4,1553.29,1553.69,353,,,,,,,
teacher,25m 53s,25m 54s,Surprising.,0.8,1553.69,1554.49,353,,,,,,,
teacher,25m 54s,25m 54s,,0.4,1554.49,1554.89,353,,,,,,,
teacher,25m 54s,25m 57s,"Yeah, you're surprised.",2.48,1554.89,1557.37,353,,,,,,,
teacher,25m 57s,25m 58s,"Well, why is he in the air?",1.32,1557.37,1558.69,353,1,,1,,,,
teacher,25m 58s,25m 59s,Which we have to say.,0.66,1558.69,1559.35,353,1,,1,,,,
student,25m 59s,26m 1s,[Untranscribed],1.83,1559.35,1561.18,354,,,,,,,
teacher,26m 1s,26m 2s,"No, you're just identifying them.",1.68,1561.18,1562.86,355,,,,,,,
teacher,26m 2s,26m 3s,,0.623,1562.86,1563.483,355,,,,,,,
student,26m 3s,26m 4s,[Untranscribed],1.377,1563.483,1564.86,356,,,,,,,
teacher,26m 4s,26m 7s,Do the directions say tell me why?,2.16,1564.86,1567.02,357,,,,,,,
student,26m 7s,26m 16s,[Untranscribed],9.12,1567.02,1576.14,358,,,,,,,
teacher,26m 16s,26m 19s,So you're going to do a summary and write down the techniques.,3.6,1576.14,1579.74,359,,,,,,,
teacher,26m 19s,26m 19s,,0.08,1579.74,1579.82,359,,,,,,,
teacher,26m 19s,26m 23s,"We saw all five, so you should have all five in there.",4.08,1579.82,1583.9,359,,,,,,,
student,26m 23s,26m 25s,[Untranscribed],1.605,1583.9,1585.505,360,,,,,,,
silence,26m 25s,26m 27s,,1.991,1585.505,1587.496,361,,,,,,,
student,26m 27s,26m 30s,[Untranscribed],2.654,1587.496,1590.15,362,,,,,,,
teacher,26m 30s,26m 32s,We are moving on in 15 seconds.,2.16,1590.15,1592.31,363,,,,,,,
teacher,26m 32s,26m 32s,,0.16,1592.31,1592.47,363,,,,,,,
teacher,26m 32s,26m 33s,Get your stuff written down.,1.28,1592.47,1593.75,363,,,,,,,
student,26m 33s,26m 37s,[Untranscribed],3.702,1593.75,1597.452,364,,,,,,,
silence,26m 37s,26m 39s,,2.059,1597.452,1599.511,365,,,,,,,
student,26m 39s,26m 41s,[Untranscribed],1.991,1599.511,1601.502,366,,,,,,,
silence,26m 41s,26m 44s,,3.004,1601.502,1604.506,367,,,,,,,
student,26m 44s,26m 58s,[Untranscribed],14.444,1604.506,1618.95,368,,,,,,,
teacher,26m 58s,27m 0s,I didn't make the worksheet.,1.2,1618.95,1620.15,369,,,,,,,
teacher,27m 0s,27m 1s,,0.96,1620.15,1621.11,369,,,,,,,
teacher,27m 1s,27m 2s,"Okay, next one.",1.12,1621.11,1622.23,369,,,,,,,
student,27m 2s,27m 4s,[Untranscribed],1.84,1622.23,1624.07,370,,,,,,,
teacher,27m 4s,27m 6s,"I'm playing the video, so stop talking, please.",2.0,1624.07,1626.07,371,,,,,,,
student,27m 6s,27m 9s,[Untranscribed],3.04,1626.07,1629.11,372,,,,,,,
teacher,27m 9s,27m 10s,This is Beauty and the Beast.,1.36,1629.11,1630.47,373,,,,,,,
teacher,27m 10s,27m 10s,,0.08,1630.47,1630.55,373,,,,,,,
teacher,27m 10s,27m 11s,"Oh, we don't get washed.",1.2,1630.55,1631.75,373,,,,,,,
student,27m 11s,27m 13s,,1.36,1631.75,1633.11,374,,,,,,,
student,27m 13s,27m 14s,Absolutely not.,1.12,1633.11,1634.23,374,,,,,,,
student,27m 14s,27m 15s,,0.88,1634.23,1635.11,374,,,,,,,
student,27m 15s,27m 15s,Go back.,0.64,1635.11,1635.75,374,,,,,,,
student,27m 15s,27m 15s,,0.025,1635.75,1635.775,374,,,,,,,
silence,27m 15s,27m 20s,,4.225,1635.775,1640,375,,,,,,,
group,27m 20s,27m 22s,[Untranscribed],2.508,1640,1642.508,376,,,,,,,
silence,27m 22s,27m 24s,,1.991,1642.508,1644.5,377,,,,,,,
group,27m 24s,27m 35s,[Untranscribed],10.5,1644.5,1655,378,,,,,,,
student,27m 35s,27m 36s,[Untranscribed],1.36,1655,1656.36,379,,,,,,,
media,27m 36s,27m 42s,Once upon a time in a a young prince lived in a shining castle.,5.92,1656.36,1662.28,380,,,,,,,
student,27m 42s,27m 43s,[Untranscribed],1.35,1662.28,1663.63,381,,,,,,,
media,27m 43s,27m 50s,"Although he had everything his heart desired, the prince was spoiled, selfish and unkind.",7.28,1663.63,1670.91,382,,,,,,,
student,27m 50s,27m 52s,[Untranscribed],1.52,1670.91,1672.43,383,,,,,,,
media,27m 52s,28m 3s,"But then, one winter's night, an old beggar woman came to the castle and offered him a simple rose in return for shelter from the bitter cold.",10.72,1672.43,1683.15,384,,,,,,,
media,28m 3s,28m 3s,,0.8,1683.15,1683.95,384,,,,,,,
media,28m 3s,28m 10s,"Repulsed by her haggard appearance, the prince sneered at the gift and turned the old woman away.",6.84,1683.95,1690.79,384,,,,,,,
media,28m 10s,28m 11s,,0.48,1690.79,1691.27,384,,,,,,,
media,28m 11s,28m 17s,"But she warned him not to be deceived by appearances, for beauty is found within.",6.0,1691.27,1697.27,384,,,,,,,
media,28m 17s,28m 18s,,0.8,1697.27,1698.07,384,,,,,,,
media,28m 18s,28m 25s,"And when he dismissed her again, the old woman's ugliness melted away to reveal a beautiful enchantress.",7.68,1698.07,1705.75,384,,,,,,,
student,28m 25s,28m 26s,[Untranscribed],1.2,1705.75,1706.95,385,,,,,,,
media,28m 26s,28m 33s,"The prince tried to apologize, but it was too late, for she had seen that there was no love in his heart.",6.64,1706.95,1713.59,386,,,,,,,
media,28m 33s,28m 33s,,0.32,1713.59,1713.91,386,,,,,,,
media,28m 33s,28m 34s,And his punishment.,1.02,1713.91,1714.93,386,,,,,,,
media,28m 34s,28m 35s,,0.23,1714.93,1715.16,386,,,,,,,
media,28m 35s,28m 42s,She transformed him into a hideous beast and placed a powerful spell on the castle and all who lived there.,7.28,1715.16,1722.44,386,,,,,,,
student,28m 42s,28m 43s,[Untranscribed],1.2,1722.44,1723.64,387,,,,,,,
media,28m 43s,28m 53s,"Ashamed of his monstrous form, the beast concealed himself inside his castle with a magic mirror as his only window to the outside world.",9.44,1723.64,1733.08,388,,,,,,,
student,28m 53s,28m 54s,[Untranscribed],1.44,1733.08,1734.52,389,,,,,,,
media,28m 54s,29m 8s,The rose she had offered was truly an enchanting rose which would bloom until his 21st year if he could learn to love another and Earn her love in return.,13.53,1734.52,1748.05,390,,,,,,,
media,29m 8s,29m 8s,,0.32,1748.05,1748.37,390,,,,,,,
media,29m 8s,29m 13s,"By the time the last petal fell, then the spell would be broken.",5.36,1748.37,1753.73,390,,,,,,,
media,29m 13s,29m 14s,,0.96,1753.73,1754.69,390,,,,,,,
media,29m 14s,29m 20s,"If not, he would be doomed to remain a beast for all time.",5.44,1754.69,1760.13,390,,,,,,,
student,29m 20s,29m 21s,[Untranscribed],1.84,1760.13,1761.97,391,,,,,,,
media,29m 21s,29m 28s,"As the years passed, he fell into despair, have lost all hope.",6.45,1761.97,1768.42,392,,,,,,,
media,29m 28s,29m 29s,,1.2,1768.42,1769.62,392,,,,,,,
media,29m 29s,29m 33s,For who could ever learn to love a beast?,3.84,1769.62,1773.46,392,,,,,,,
student,29m 33s,29m 38s,[Untranscribed],4.8,1773.46,1778.26,393,,,,,,,
teacher,29m 38s,29m 42s,"Okay, take a minute to write your summary.",4.4,1778.26,1782.66,394,,,,,,,
student,29m 42s,29m 44s,[Untranscribed],1.6,1782.66,1784.26,395,,,,,,,
teacher,29m 44s,29m 45s,One to two sentences.,1.28,1784.26,1785.54,396,,,,,,,
student,29m 45s,29m 47s,[Untranscribed],1.52,1785.54,1787.06,397,,,,,,,
teacher,29m 47s,29m 50s,You are summarizing what just happened in that clip.,3.12,1787.06,1790.18,398,,,,,,,
student,29m 50s,29m 53s,[Untranscribed],3.8,1790.18,1793.98,399,,,,,,,
teacher,29m 53s,29m 54s,Remember?,0.4,1793.98,1794.38,400,,,,,,,
teacher,29m 54s,29m 54s,,0.122,1794.38,1794.502,400,,,,,,,
silence,29m 54s,29m 57s,,3.398,1794.502,1797.9,401,,,,,,,
media,29m 57s,29m 58s,Remember?,0.56,1797.9,1798.46,402,,,,,,,
student,29m 58s,30m 1s,[Untranscribed],3.045,1798.46,1801.505,403,,,,,,,
silence,30m 1s,30m 3s,,2.413,1801.505,1803.918,404,,,,,,,
student,30m 3s,30m 10s,[Untranscribed],7.022,1803.918,1810.94,405,,,,,,,
teacher,30m 10s,30m 12s,"Hey, Lennox, do you have a summary down yet?",1.84,1810.94,1812.78,406,,,,,,,
teacher,30m 12s,30m 13s,,0.48,1812.78,1813.26,406,,,,,,,
student,30m 13s,30m 14s,"Yeah, it's about being a beast.",1.36,1813.26,1814.62,407,,,,,,,
student,30m 14s,30m 19s,How he became a beast because truly find love because he was a mean jerk.,4.99,1814.62,1819.61,407,,,,,,,
student,30m 19s,30m 21s,,1.44,1819.61,1821.05,407,,,,,,,
teacher,30m 21s,30m 21s,Perfect.,0.48,1821.05,1821.53,408,,,,,1,,
teacher,30m 21s,30m 21s,,0.16,1821.53,1821.69,408,,,,,,,
student,30m 21s,30m 22s,Nice.,0.48,1821.69,1822.17,409,,,,,,,
student,30m 22s,30m 23s,"Okay, let me write that down.",1.2,1822.17,1823.37,409,,,,,,,
student,30m 23s,30m 23s,,0.14,1823.37,1823.51,409,,,,,,,
silence,30m 23s,30m 36s,,12.994,1823.51,1836.503,410,,,,,,,
student,30m 36s,30m 38s,[Untranscribed],2.008,1836.503,1838.512,411,,,,,,,
silence,30m 38s,30m 40s,,2.008,1838.512,1840.52,412,,,,,,,
student,30m 40s,30m 42s,[Untranscribed],1.97,1840.52,1842.49,413,,,,,,,
teacher,30m 42s,30m 48s,"While you're doing that, take a second to think by raise of hands.",5.54,1842.49,1848.03,414,,,,,,,
teacher,30m 48s,30m 48s,,0.4,1848.03,1848.43,414,,,,,,,
teacher,30m 48s,30m 50s,Which hook techniques do they use?,2.56,1848.43,1850.99,414,,,,,,,
student,30m 50s,30m 52s,[Untranscribed],1.44,1850.99,1852.43,415,,,,,,,
teacher,30m 52s,30m 52s,Matt?,0.56,1852.43,1852.99,416,1,,,1,,,
student,30m 52s,30m 53s,Question.,0.4,1852.99,1853.39,417,,,,,,,
student,30m 53s,30m 54s,,0.64,1853.39,1854.03,417,,,,,,,
teacher,30m 54s,30m 54s,Question.,0.4,1854.03,1854.43,418,,,,,,,
teacher,30m 54s,30m 55s,,0.72,1854.43,1855.15,418,,,,,,,
teacher,30m 55s,30m 55s,Explain.,0.64,1855.15,1855.79,418,1,,1,1,,,
teacher,30m 55s,30m 55s,,0.16,1855.79,1855.95,418,,,,,,,
student,30m 55s,30m 58s,Cuz he needs to have.,2.08,1855.95,1858.03,419,,,,,,,
media,30m 58s,30m 59s,Who's going to love a beast?,1.2,1858.03,1859.23,420,,,,,,,
media,30m 59s,30m 59s,,0.274,1859.23,1859.504,420,,,,,,,
student,30m 59s,31m 1s,[Untranscribed],1.806,1859.504,1861.31,421,,,,,,,
teacher,31m 1s,31m 2s,"Okay, great.",1.2,1861.31,1862.51,422,,,,,,,
teacher,31m 2s,31m 3s,,0.96,1862.51,1863.47,422,,,,,,,
student,31m 3s,31m 4s,Logan.,0.56,1863.47,1864.03,423,,,,,,,
student,31m 4s,31m 4s,,0.16,1864.03,1864.19,423,,,,,,,
student,31m 4s,31m 5s,Unusual.,0.88,1864.19,1865.07,423,,,,,,,
student,31m 5s,31m 5s,,0.32,1865.07,1865.39,423,,,,,,,
teacher,31m 5s,31m 6s,Unusual.,0.8,1865.39,1866.19,424,,,,,,,
teacher,31m 6s,31m 6s,,0.32,1866.19,1866.51,424,,,,,,,
teacher,31m 6s,31m 7s,Explain.,0.64,1866.51,1867.15,424,,,,,,,
teacher,31m 7s,31m 8s,,1.52,1867.15,1868.67,424,,,,,,,
teacher,31m 8s,31m 9s,Explain.,0.64,1868.67,1869.31,424,1,,1,1,,,
teacher,31m 9s,31m 10s,,0.78,1869.31,1870.09,424,,,,,,,
teacher,31m 10s,31m 10s,Because like.,0.72,1870.09,1870.81,424,,,,,,,
teacher,31m 10s,31m 11s,,0.24,1870.81,1871.05,424,,,,,,,
teacher,31m 11s,31m 12s,"Okay, hold on.",1.04,1871.05,1872.09,424,,,,,,,
teacher,31m 12s,31m 12s,,0.24,1872.09,1872.33,424,,,,,,,
teacher,31m 12s,31m 13s,What the crap's going on?,1.44,1872.33,1873.77,424,,,,,,,
teacher,31m 13s,31m 17s,"You don't just like turn into a beast on the daily, you know?",4.08,1873.77,1877.85,424,,,,,,,
teacher,31m 17s,31m 20s,"Yeah, true, true.",2.8,1877.85,1880.65,424,,,,,,,
teacher,31m 20s,31m 21s,,0.72,1880.65,1881.37,424,,,,,,,
teacher,31m 21s,31m 22s,Someone over here said high stakes.,1.6,1881.37,1882.97,424,,,,,,,
student,31m 22s,31m 24s,[Untranscribed],1.92,1882.97,1884.89,425,,,,,,,
teacher,31m 24s,31m 25s,Who was.,0.44,1884.89,1885.33,426,,,,,,,
teacher,31m 25s,31m 26s,,1.0,1885.33,1886.33,426,,,,,,,
teacher,31m 26s,31m 26s,Was you.,0.32,1886.33,1886.65,426,,,,,,,
teacher,31m 26s,31m 27s,Hayden.,0.56,1886.65,1887.21,426,,,,,,,
teacher,31m 27s,31m 27s,,0.48,1887.21,1887.69,426,,,,,,,
teacher,31m 27s,31m 29s,Explain high stakes everybody.,1.92,1887.69,1889.61,426,1,,,1,,,
teacher,31m 29s,31m 30s,"Lennox, move back.",0.92,1889.61,1890.53,426,,,,,,,
teacher,31m 30s,31m 31s,Maddox.,0.6,1890.53,1891.13,426,,,,,,,
student,31m 31s,31m 37s,,6.33,1891.13,1897.46,427,,,,,,,
student,31m 37s,31m 40s,"Yeah, okay,",3.28,1897.46,1900.74,427,,,,,,,
student,31m 40s,31m 49s,,8.32,1900.74,1909.06,427,,,,,,,
teacher,31m 49s,31m 55s,"so you can write question, unusual and high stakes.",6.0,1909.06,1915.06,428,,,,,,,
teacher,31m 55s,31m 55s,,0.334,1915.06,1915.394,428,,,,,,,
silence,31m 55s,32m 1s,,5.756,1915.394,1921.15,429,,,,,,,
media,32m 1s,32m 2s,Thank you for coming back.,1.12,1921.15,1922.27,430,,,,,,,
student,32m 2s,32m 5s,[Untranscribed],3.232,1922.27,1925.502,431,,,,,,,
silence,32m 5s,32m 7s,,2.261,1925.502,1927.763,432,,,,,,,
student,32m 7s,32m 15s,[Untranscribed],7.867,1927.763,1935.63,433,,,,,,,
teacher,32m 15s,32m 16s,And high stakes.,0.959,1935.63,1936.589,434,,,,,,,
teacher,32m 16s,32m 17s,It's all in the same box.,1.201,1936.589,1937.79,434,,,,,,,
teacher,32m 17s,32m 23s,You're going to summarize it and then write those three hooks.,5.68,1937.79,1943.47,434,,,,,,,
student,32m 23s,32m 24s,[Untranscribed],1.12,1943.47,1944.59,435,,,,,,,
teacher,32m 24s,32m 28s,"Question, unusual and high stakes.",3.69,1944.59,1948.28,436,,,,,,,
teacher,32m 28s,32m 28s,,0.341,1948.28,1948.621,436,,,,,,,
silence,32m 28s,32m 30s,,2.299,1948.621,1950.92,437,,,,,,,
teacher,32m 30s,32m 32s,"Okay, this next one's a script.",1.76,1950.92,1952.68,438,,,,,,,
teacher,32m 32s,32m 34s,Who wants to be the search team leader?,1.76,1952.68,1954.44,438,,,,,,,
teacher,32m 34s,32m 36s,"Oh, hey, Lennox does.",1.68,1954.44,1956.12,438,,,,,,,
teacher,32m 36s,32m 36s,,0.64,1956.12,1956.76,438,,,,,,,
teacher,32m 36s,32m 37s,Sorry.,0.36,1956.76,1957.12,438,,,,,,,
teacher,32m 37s,32m 38s,"Matt, you want to be the shield tech?",1.72,1957.12,1958.84,438,,,,,,,
teacher,32m 38s,32m 38s,,0.08,1958.84,1958.92,438,,,,,,,
teacher,32m 38s,32m 40s,"Sure, I'll be a shield tech.",1.44,1958.92,1960.36,438,,,,,,,
student,32m 40s,32m 43s,I'll be something I want.,2.64,1960.36,1963.0,439,,,,,,,
student,32m 43s,32m 48s,,5.6,1963.0,1968.6,439,,,,,,,
teacher,32m 48s,32m 51s,"Hey, you guys have underlined parts.",2.96,1968.6,1971.56,440,,,,,,,
teacher,32m 51s,32m 51s,,0.39,1971.56,1971.95,440,,,,,,,
teacher,32m 51s,32m 52s,This one.,0.32,1971.95,1972.27,440,,,,,,,
student,32m 52s,32m 53s,They're in the elevator.,0.96,1972.27,1973.23,441,,,,,,,
student,32m 53s,32m 54s,,1.04,1973.23,1974.27,441,,,,,,,
teacher,32m 54s,32m 56s,This is the beginning of Captain America.,2.24,1974.27,1976.51,442,,,,,,,
teacher,32m 56s,32m 57s,,0.64,1976.51,1977.15,442,,,,,,,
teacher,32m 57s,32m 58s,"Wait, why can't we watch it?",1.36,1977.15,1978.51,442,,,,,,,
student,32m 58s,32m 59s,[Untranscribed],1.44,1978.51,1979.95,443,,,,,,,
teacher,32m 59s,33m 0s,Because.,0.4,1979.95,1980.35,444,,,,,,,
teacher,33m 0s,33m 0s,,0.48,1980.35,1980.83,444,,,,,,,
teacher,33m 0s,33m 1s,Variety.,0.64,1980.83,1981.47,444,,,,,,,
teacher,33m 1s,33m 2s,,0.8,1981.47,1982.27,444,,,,,,,
media,33m 2s,33m 2s,No.,0.4,1982.27,1982.67,445,,,,,,,
media,33m 2s,33m 2s,,0.16,1982.67,1982.83,445,,,,,,,
teacher,33m 2s,33m 3s,Hey.,0.48,1982.83,1983.31,446,,,,,,,
teacher,33m 3s,33m 3s,,0.4,1983.31,1983.71,446,,,,,,,
teacher,33m 3s,33m 4s,All right.,0.4,1983.71,1984.11,446,,,,,,,
teacher,33m 4s,33m 5s,They're in the frozen wastelands.,1.84,1984.11,1985.95,446,,,,,,,
teacher,33m 5s,33m 6s,,0.16,1985.95,1986.11,446,,,,,,,
teacher,33m 6s,33m 10s,"During the day show, the snow whips.",4.84,1986.11,1990.95,446,,,,,,,
teacher,33m 10s,33m 13s,Headlights approach high tech.,2.28,1990.95,1993.23,446,,,,,,,
teacher,33m 13s,33m 13s,,0.16,1993.23,1993.39,446,,,,,,,
teacher,33m 13s,33m 14s,High tech.,1.0,1993.39,1994.39,446,,,,,,,
teacher,33m 14s,33m 15s,I can't read.,0.76,1994.39,1995.15,446,,,,,,,
teacher,33m 15s,33m 15s,Turn.,0.4,1995.15,1995.55,446,,,,,,,
teacher,33m 15s,33m 16s,,0.8,1995.55,1996.35,446,,,,,,,
teacher,33m 16s,33m 19s,Humvee grinds through an Arctic sea snowstorm.,2.88,1996.35,1999.23,446,,,,,,,
teacher,33m 19s,33m 20s,The Humvee stops.,1.36,1999.23,2000.59,446,,,,,,,
teacher,33m 20s,33m 20s,,0.16,2000.59,2000.75,446,,,,,,,
teacher,33m 20s,33m 22s,Two shield men get up.,1.52,2000.75,2002.27,446,,,,,,,
teacher,33m 22s,33m 22s,,0.08,2002.27,2002.35,446,,,,,,,
teacher,33m 22s,33m 24s,The whipping snow is deafening.,1.68,2002.35,2004.03,446,,,,,,,
teacher,33m 24s,33m 30s,They can barely see the search team leader and a civilian who meets them offering his hand.,6.32,2004.03,2010.35,446,,,,,,,
student,33m 30s,33m 31s,[Untranscribed],1.04,2010.35,2011.39,447,,,,,,,
teacher,33m 31s,33m 32s,"Search team leader,",0.96,2011.39,2012.35,448,,,,,,,
student,33m 32s,33m 38s,[Untranscribed],6.4,2012.35,2018.75,449,,,,,,,
teacher,33m 38s,33m 42s,I've underlined your dead.,3.88,2018.75,2022.63,450,,,,,,,
teacher,33m 42s,33m 44s,It says circulator up.,1.4,2022.63,2024.03,450,,,,,,,
teacher,33m 44s,33m 44s,,0.6,2024.03,2024.63,450,,,,,,,
teacher,33m 44s,33m 45s,You guys from Washington?,1.36,2024.63,2025.99,450,,,,,,,
student,33m 45s,33m 48s,[Untranscribed],2.32,2025.99,2028.31,451,,,,,,,
teacher,33m 48s,33m 49s,That's some flight out.,1.44,2028.31,2029.75,452,,,,,,,
student,33m 49s,33m 50s,[Untranscribed],1.12,2029.75,2030.87,453,,,,,,,
teacher,33m 50s,33m 53s,Get many other visitors out here?,2.24,2030.87,2033.11,454,1,,,,,,
student,33m 53s,33m 54s,,1.2,2033.11,2034.31,455,,,,,,,
student,33m 54s,33m 55s,How long have you been on site?,1.52,2034.31,2035.83,455,,,,,,,
student,33m 55s,33m 57s,,1.28,2035.83,2037.11,455,,,,,,,
teacher,33m 57s,33m 57s,Since this morning.,0.88,2037.11,2037.99,456,,,,,,,
teacher,33m 57s,34m 0s,The Russian oil team called in about 18 hours ago.,2.88,2037.99,2040.87,456,,,,,,,
teacher,34m 0s,34m 1s,,1.04,2040.87,2041.91,456,,,,,,,
teacher,34m 1s,34m 3s,How come nobody spotted the force?,2.0,2041.91,2043.91,456,,,,,,,
silence,34m 3s,34m 6s,,2.4,2043.91,2046.31,457,,,,,,,
teacher,34m 6s,34m 7s,"Oh, I.",0.96,2046.31,2047.27,458,,,,,,,
teacher,34m 7s,34m 7s,Smells.,0.72,2047.27,2047.99,458,,,,,,,
teacher,34m 7s,34m 9s,Storms blow here.,1.12,2047.99,2049.11,458,,,,,,,
teacher,34m 9s,34m 9s,,0.65,2049.11,2049.76,458,,,,,,,
teacher,34m 9s,34m 11s,Landscape changes all the time.,1.36,2049.76,2051.12,458,,,,,,,
teacher,34m 11s,34m 11s,,0.16,2051.12,2051.28,458,,,,,,,
teacher,34m 11s,34m 13s,The search leader gets a worried look.,1.76,2051.28,2053.04,458,,,,,,,
student,34m 13s,34m 14s,[Untranscribed],1.2,2053.04,2054.24,459,,,,,,,
teacher,34m 14s,34m 16s,Do you mind if I ask you what this thing is?,2.0,2054.24,2056.24,460,,,,,,,
student,34m 16s,34m 17s,[Untranscribed],1.36,2056.24,2057.6,461,,,,,,,
teacher,34m 17s,34m 20s,Would you believe us if we said it was a weather balloon?,2.96,2057.6,2060.56,462,,,,,,,
teacher,34m 20s,34m 20s,,0.24,2060.56,2060.8,462,,,,,,,
student,34m 20s,34m 21s,"No, the shield.",1.12,2060.8,2061.92,463,,,,,,,
teacher,34m 21s,34m 22s,That's me.,0.56,2061.92,2062.48,464,,,,,,,
student,34m 22s,34m 23s,Idiot.,0.56,2062.48,2063.04,465,,,,,,,
student,34m 23s,34m 24s,,1.52,2063.04,2064.56,465,,,,,,,
teacher,34m 24s,34m 24s,No.,0.4,2064.56,2064.96,466,,,,,,,
teacher,34m 24s,34m 25s,,0.559,2064.96,2065.519,466,,,,,,,
teacher,34m 25s,34m 27s,The shield men stare.,1.521,2065.519,2067.04,466,,,,,,,
teacher,34m 27s,34m 28s,The team leader shrugs and walks off.,1.76,2067.04,2068.8,466,,,,,,,
teacher,34m 28s,34m 29s,,0.88,2068.8,2069.68,466,,,,,,,
teacher,34m 29s,34m 30s,"Okay, that's it.",1.2,2069.68,2070.88,466,,,,,,,
teacher,34m 30s,34m 31s,,0.32,2070.88,2071.2,466,,,,,,,
student,34m 31s,34m 31s,That's it.,0.64,2071.2,2071.84,467,,,,,,,
student,34m 31s,34m 37s,,5.589,2071.84,2077.429,467,,,,,,,
