speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises
teacher,30m 26s,30m 30s,Most of us should be starting on the back side at this point.,3.92,1826.13,1830.05,218,,,,,,,
student,30m 30s,30m 31s,[Untranscribed],1.04,1830.05,1831.09,219,,,,,,,
teacher,30m 31s,30m 32s,Maybe you're on four.,0.96,1831.09,1832.05,220,,,,,,,
teacher,30m 32s,30m 33s,But we should be going to the back side.,1.68,1832.05,1833.73,220,,,,,,,
student,30m 33s,30m 43s,[Untranscribed],9.777,1833.73,1843.507,221,,,,,,,
silence,30m 43s,30m 45s,,1.941,1843.507,1845.447,222,,,,,,,
student,30m 45s,30m 49s,[Untranscribed],4.05,1845.447,1849.497,223,,,,,,,
silence,30m 49s,30m 51s,,2.008,1849.497,1851.505,224,,,,,,,
student,30m 51s,31m 0s,[Untranscribed],8.495,1851.505,1860,225,,,,,,,
group,31m 0s,31m 5s,[Untranscribed],5,1860,1865,226,,,,,,,
student,31m 5s,31m 10s,[Untranscribed],5.507,1865,1870.507,227,,,,,,,
silence,31m 10s,31m 12s,,2.092,1870.507,1872.599,228,,,,,,,
student,31m 12s,31m 15s,[Untranscribed],2.902,1872.599,1875.502,229,,,,,,,
silence,31m 15s,31m 17s,,1.755,1875.502,1877.257,230,,,,,,,
student,31m 17s,31m 20s,[Untranscribed],2.743,1877.257,1880,231,,,,,,,
group,31m 20s,31m 29s,,9.8,1880,1889.8,232,,,,,,,
group,31m 29s,31m 30s,It,0.24,1889.8,1890.04,232,,,,,,,
group,31m 30s,31m 35s,,4.96,1890.04,1895,232,,,,,,,
student,31m 35s,31m 44s,[Untranscribed],9.408,1895,1904.408,233,,,,,,,
silence,31m 44s,31m 46s,,2.092,1904.408,1906.501,234,,,,,,,
student,31m 46s,31m 50s,[Untranscribed],3.499,1906.501,1910,235,,,,,,,
group,31m 50s,32m 1s,,11.78,1910,1921.78,236,,,,,,,
group,32m 1s,32m 2s,last.,0.24,1921.78,1922.02,236,,,,,,,
group,32m 2s,32m 17s,,15.48,1922.02,1937.5,236,,,,,,,
silence,32m 17s,32m 20s,,2.5,1937.5,1940,237,,,,,,,
student,32m 20s,32m 32s,[Untranscribed],12.502,1940,1952.502,238,,,,,,,
silence,32m 32s,32m 38s,,5.788,1952.502,1958.29,239,,,,,,,
student,32m 38s,32m 50s,[Untranscribed],12.217,1958.29,1970.508,240,,,,,,,
silence,32m 50s,32m 53s,,3.004,1970.508,1973.512,241,,,,,,,
student,32m 53s,32m 55s,[Untranscribed],1.991,1973.512,1975.503,242,,,,,,,
silence,32m 55s,32m 57s,,1.772,1975.503,1977.275,243,,,,,,,
student,32m 57s,32m 57s,,0.175,1977.275,1977.45,244,,,,,,,
student,32m 57s,32m 58s,"Wait, I have to do this.",1.12,1977.45,1978.57,244,,,,,,,
student,32m 58s,33m 15s,,16.43,1978.57,1995,244,,,,,,,
group,33m 15s,33m 20s,,5.09,1995,2000.09,245,,,,,,,
group,33m 20s,33m 20s,That,0.24,2000.09,2000.33,245,,,,,,,
group,33m 20s,33m 47s,,26.8,2000.33,2027.13,245,,,,,,,
student,33m 47s,33m 47s,I know.,0.56,2027.13,2027.69,246,,,,,,,
student,33m 47s,33m 49s,I'm just trying to equal it.,2.16,2027.69,2029.85,246,,,,,,,
student,33m 49s,33m 50s,,0.648,2029.85,2030.498,246,,,,,,,
group,33m 50s,34m 10s,[Untranscribed],19.592,2030.498,2050.09,247,,,,,,,
student,34m 10s,34m 14s,[Untranscribed],4.14,2050.09,2054.23,248,,,,,,,
teacher,34m 14s,34m 14s,Stress.,0.4,2054.23,2054.63,249,,,,,,,
student,34m 14s,34m 15s,,1.28,2054.63,2055.91,250,,,,,,,
student,34m 15s,34m 18s,My sister made watch all these movies.,2.88,2055.91,2058.79,250,,,,,,,
student,34m 18s,34m 20s,,1.36,2058.79,2060.15,250,,,,,,,
student,34m 20s,34m 21s,Like all the.,0.96,2060.15,2061.11,250,,,,,,,
group,34m 21s,34m 24s,[Untranscribed],3.543,2061.11,2064.653,251,,,,,,,
silence,34m 24s,34m 26s,,1.856,2064.653,2066.51,252,,,,,,,
group,34m 26s,34m 41s,[Untranscribed],14.985,2066.51,2081.495,253,,,,,,,
silence,34m 41s,34m 45s,,3.712,2081.495,2085.207,254,,,,,,,
student,34m 45s,34m 51s,,6.773,2085.207,2091.98,255,,,,,,,
student,34m 51s,34m 53s,It says anxiety.,1.04,2091.98,2093.02,255,,,,,,,
student,34m 53s,34m 55s,,1.98,2093.02,2095,255,,,,,,,
group,34m 55s,35m 5s,[Untranscribed],10,2095,2105,256,,,,,,,
student,35m 5s,35m 16s,,11.81,2105,2116.81,257,,,,,,,
student,35m 16s,35m 17s,It,0.24,2116.81,2117.05,257,,,,,,,
student,35m 17s,35m 17s,,0.456,2117.05,2117.506,257,,,,,,,
group,35m 17s,35m 41s,,24.264,2117.506,2141.77,258,,,,,,,
group,35m 41s,35m 42s,perfect.,0.64,2141.77,2142.41,258,,,,,,,
group,35m 42s,35m 45s,,2.94,2142.41,2145.35,258,,,,,,,
group,35m 45s,35m 45s,What,0.24,2145.35,2145.59,258,,,,,,,
group,35m 45s,36m 5s,,19.41,2145.59,2165,258,,,,,,,
student,36m 5s,36m 25s,[Untranscribed],20.715,2165,2185.715,259,,,,,,,
silence,36m 25s,36m 27s,,1.789,2185.715,2187.503,260,,,,,,,
student,36m 27s,36m 29s,[Untranscribed],2.227,2187.503,2189.731,261,,,,,,,
silence,36m 29s,36m 32s,,2.767,2189.731,2192.498,262,,,,,,,
student,36m 32s,36m 35s,[Untranscribed],3.004,2192.498,2195.502,263,,,,,,,
silence,36m 35s,36m 38s,,3.004,2195.502,2198.506,264,,,,,,,
student,36m 38s,37m 11s,[Untranscribed],32.721,2198.506,2231.227,265,,,,,,,
silence,37m 11s,37m 14s,,3.274,2231.227,2234.5,266,,,,,,,
student,37m 14s,37m 21s,[Untranscribed],6.801,2234.5,2241.301,267,,,,,,,
silence,37m 21s,37m 23s,,1.924,2241.301,2243.225,268,,,,,,,
student,37m 23s,37m 25s,[Untranscribed],1.775,2243.225,2245,269,,,,,,,
group,37m 25s,37m 33s,[Untranscribed],8.6,2245,2253.6,270,,,,,,,
student,37m 33s,37m 33s,just.,0.24,2253.6,2253.84,271,,,,,,,
student,37m 33s,37m 56s,,22.662,2253.84,2276.502,271,,,,,,,
silence,37m 56s,38m 2s,,6.008,2276.502,2282.51,272,,,,,,,
student,38m 2s,38m 4s,[Untranscribed],2.194,2282.51,2284.703,273,,,,,,,
silence,38m 4s,38m 8s,,3.847,2284.703,2288.551,274,,,,,,,
student,38m 8s,38m 40s,[Untranscribed],31.455,2288.551,2320.006,275,,,,,,,
group,38m 40s,38m 45s,[Untranscribed],5.501,2320.006,2325.507,276,,,,,,,
student,38m 45s,38m 46s,,1.323,2325.507,2326.83,277,,,,,,,
student,38m 46s,38m 47s,"Hey, guys.",0.52,2326.83,2327.35,277,,,,,,,
teacher,38m 47s,38m 49s,Most of you are not done.,1.88,2327.35,2329.23,278,,,,,,,
teacher,38m 49s,38m 49s,,0.64,2329.23,2329.87,278,,,,,,,
teacher,38m 49s,38m 58s,So you should be continuing to work on finding these answers it,8.8,2329.87,2338.67,278,,,,,,,
silence,38m 58s,39m 0s,,1.839,2338.67,2340.509,279,,,,,,,
group,39m 0s,39m 10s,[Untranscribed],9.491,2340.509,2350,280,,,,,,,
student,39m 10s,39m 18s,[Untranscribed],8.498,2350,2358.498,281,,,,,,,
silence,39m 18s,39m 20s,,2.008,2358.498,2360.506,282,,,,,,,
group,39m 20s,39m 23s,,3.374,2360.506,2363.88,283,,,,,,,
group,39m 23s,39m 24s,here.,0.24,2363.88,2364.12,283,,,,,,,
group,39m 24s,40m 10s,,45.88,2364.12,2410,283,,,,,,,
student,40m 10s,40m 18s,,8.5,2410,2418.5,284,,,,,,,
student,40m 18s,40m 18s,"Hey, guys.",0.48,2418.5,2418.98,284,,,,,,,
student,40m 18s,40m 19s,,0.72,2418.98,2419.7,284,,,,,,,
teacher,40m 19s,40m 20s,A lot of people are not done.,1.2,2419.7,2420.9,285,,,,,,,
teacher,40m 20s,40m 21s,We still have four minutes.,0.96,2420.9,2421.86,285,,,,,,,
teacher,40m 21s,40m 22s,That's so much time.,1.12,2421.86,2422.98,285,,,,,,,
teacher,40m 22s,40m 23s,,0.08,2422.98,2423.06,285,,,,,,,
teacher,40m 23s,40m 24s,Please give them.,0.96,2423.06,2424.02,285,,,,,,,
student,40m 24s,40m 25s,[Untranscribed],1.12,2424.02,2425.14,286,,,,,,,
teacher,40m 25s,40m 27s,Let people take a couple more minutes.,2.47,2425.14,2427.61,287,,,,,,,
teacher,40m 27s,40m 27s,,0.07,2427.61,2427.68,287,,,,,,,
teacher,40m 27s,40m 28s,Minutes finished.,1.08,2427.68,2428.76,287,,,,,,,
teacher,40m 28s,40m 29s,Two minutes.,0.52,2428.76,2429.28,287,,,,,,,
teacher,40m 29s,40m 30s,We got two minutes.,0.88,2429.28,2430.16,287,,,,,,,
student,40m 30s,40m 32s,[Untranscribed],2.0,2430.16,2432.16,288,,,,,,,
teacher,40m 32s,40m 33s,Two minutes less than focus.,1.52,2432.16,2433.68,289,,,,,,,
student,40m 33s,40m 35s,[Untranscribed],1.32,2433.68,2435,290,,,,,,,
group,40m 35s,40m 40s,[Untranscribed],5,2435,2440,291,,,,,,,
student,40m 40s,40m 47s,[Untranscribed],7.75,2440,2447.75,292,,,,,,,
silence,40m 47s,40m 51s,,3.257,2447.75,2451.007,293,,,,,,,
student,40m 51s,40m 54s,,3.963,2451.007,2454.97,294,,,,,,,
student,40m 54s,40m 55s,"Yeah,",0.32,2454.97,2455.29,294,,,,,,,
student,40m 55s,40m 57s,,2.213,2455.29,2457.503,294,,,,,,,
silence,40m 57s,41m 0s,,2.497,2457.503,2460,295,,,,,,,
group,41m 0s,41m 8s,[Untranscribed],8.85,2460,2468.85,296,,,,,,,
teacher,41m 8s,41m 11s,[Untranscribed],3.0,2468.85,2471.85,297,,,,,,,
student,41m 11s,41m 28s,[Untranscribed],16.788,2471.85,2488.638,298,,,,,,,
silence,41m 28s,41m 30s,,1.873,2488.638,2490.511,299,,,,,,,
student,41m 30s,41m 39s,[Untranscribed],8.994,2490.511,2499.505,300,,,,,,,
silence,41m 39s,41m 42s,,3.004,2499.505,2502.509,301,,,,,,,
student,41m 42s,41m 44s,,1.961,2502.509,2504.47,302,,,,,,,
student,41m 44s,41m 54s,stuff.,10.0,2504.47,2514.47,302,,,,,,,
student,41m 54s,42m 0s,,5.927,2514.47,2520.397,302,,,,,,,
silence,42m 0s,42m 2s,,2.261,2520.397,2522.658,303,,,,,,,
student,42m 2s,42m 10s,[Untranscribed],7.813,2522.658,2530.471,304,,,,,,,
group,42m 10s,42m 15s,[Untranscribed],5.029,2530.471,2535.5,305,,,,,,,
silence,42m 15s,42m 18s,,2.7,2535.5,2538.2,306,,,,,,,
group,42m 18s,42m 28s,[Untranscribed],10.28,2538.2,2548.48,307,,,,,,,
student,42m 28s,42m 31s,I only have 15 out of my $50.,2.72,2548.48,2551.2,308,,,,,,,
group,42m 31s,42m 39s,[Untranscribed],8.62,2551.2,2559.82,309,,,,,,,
teacher,42m 39s,42m 41s,,2.08,2559.82,2561.9,310,,,,,,,
teacher,42m 41s,42m 45s,Please fight writing and the worksheet for next class.,3.52,2561.9,2565.42,310,,,,,,,
teacher,42m 45s,42m 45s,,0.08,2565.42,2565.5,310,,,,,,,
teacher,42m 45s,42m 46s,"Yes, ma'.",0.6,2565.5,2566.1,310,,,,,,,
teacher,42m 46s,42m 46s,Am.,0.2,2566.1,2566.3,310,,,,,,,
group,42m 46s,42m 53s,[Untranscribed],7.21,2566.3,2573.51,311,,,,,,,
teacher,42m 53s,42m 55s,[Untranscribed],2.0,2573.51,2575.51,312,,,,,,,
group,42m 55s,43m 3s,[Untranscribed],8.23,2575.51,2583.74,313,,,,,,,
teacher,43m 3s,43m 7s,"If you borrowed a highlighter from me, please bring it back.",3.6,2583.74,2587.34,314,,,,,,,
group,43m 7s,43m 13s,[Untranscribed],6.46,2587.34,2593.8,315,,,,,,,
teacher,43m 13s,43m 14s,It.,0.24,2593.8,2594.04,316,,,,,,,
group,43m 14s,43m 47s,[Untranscribed],33.66,2594.04,2627.7,317,,,,,,,
student,43m 47s,43m 48s,Car drive three days,1.12,2627.7,2628.82,318,,,,,,,
group,43m 48s,44m 6s,[Untranscribed],17.84,2628.82,2646.66,319,,,,,,,
student,44m 6s,44m 8s,and now I got a spring.,1.44,2646.66,2648.1,320,,,,,,,
group,44m 8s,44m 10s,[Untranscribed],2.47,2648.1,2650.57,321,,,,,,,
silence,44m 10s,44m 12s,,1.907,2650.57,2652.477,322,,,,,,,
group,44m 12s,44m 15s,[Untranscribed],2.523,2652.477,2655,323,,,,,,,
student,44m 15s,44m 22s,[Untranscribed],7.501,2655,2662.501,324,,,,,,,
silence,44m 22s,44m 24s,,1.89,2662.501,2664.391,325,,,,,,,
student,44m 24s,44m 25s,[Untranscribed],1.114,2664.391,2665.505,326,,,,,,,
group,44m 25s,44m 35s,[Untranscribed],9.495,2665.505,2675,327,,,,,,,
student,44m 35s,44m 36s,[Untranscribed],1.35,2675,2676.35,328,,,,,,,
teacher,44m 36s,44m 36s,I'm not.,0.36,2676.35,2676.71,329,,,,,,,
teacher,44m 36s,44m 37s,I don't have have back there.,1.15,2676.71,2677.86,329,,,,,,,
teacher,44m 37s,44m 38s,,0.32,2677.86,2678.18,329,,,,,,,
student,44m 38s,44m 38s,Your neck?,0.8,2678.18,2678.98,330,,,,,,,
student,44m 38s,44m 39s,,0.48,2678.98,2679.46,330,,,,,,,
student,44m 39s,44m 41s,"No, I don't have any of it.",1.72,2679.46,2681.18,330,,,,,,,
student,44m 41s,44m 47s,,6.33,2681.18,2687.51,330,,,,,,,
silence,44m 47s,44m 49s,,1.991,2687.51,2689.501,331,,,,,,,
student,44m 49s,44m 55s,[Untranscribed],5.602,2689.501,2695.103,332,,,,,,,
silence,44m 55s,45m 1s,,6.396,2695.103,2701.499,333,,,,,,,
student,45m 1s,45m 3s,[Untranscribed],2.008,2701.499,2703.507,334,,,,,,,
silence,45m 3s,45m 5s,,1.839,2703.507,2705.347,335,,,,,,,
student,45m 5s,45m 9s,[Untranscribed],3.814,2705.347,2709.16,336,,,,,,,
silence,45m 9s,45m 11s,,2.346,2709.16,2711.506,337,,,,,,,
student,45m 11s,45m 13s,[Untranscribed],2.126,2711.506,2713.632,338,,,,,,,
silence,45m 13s,45m 21s,,7.864,2713.632,2721.496,339,,,,,,,
student,45m 21s,45m 29s,[Untranscribed],8.016,2721.496,2729.512,340,,,,,,,
silence,45m 29s,45m 36s,,6.986,2729.512,2736.498,341,,,,,,,
student,45m 36s,45m 38s,[Untranscribed],2.008,2736.498,2738.506,342,,,,,,,
silence,45m 38s,45m 58s,,19.997,2738.506,2758.503,343,,,,,,,
student,45m 58s,46m 0s,[Untranscribed],2.008,2758.503,2760.511,344,,,,,,,
silence,46m 0s,46m 5s,,4.995,2760.511,2765.506,345,,,,,,,
student,46m 5s,46m 9s,[Untranscribed],4.286,2765.506,2769.792,346,,,,,,,
silence,46m 9s,46m 14s,,4.708,2769.792,2774.5,347,,,,,,,
student,46m 14s,46m 16s,[Untranscribed],2.008,2774.5,2776.508,348,,,,,,,
silence,46m 16s,46m 30s,,14.412,2776.508,2790.92,349,,,,,,,
