speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises
silence,21m 2s,21m 7s,,4.995,1262.5,1267.495,320,,,,,,,
student,21m 7s,21m 8s,[Untranscribed],1.012,1267.495,1268.508,321,,,,,,,
silence,21m 8s,21m 36s,,28.384,1268.508,1296.892,322,,,,,,,
student,21m 36s,21m 39s,[Untranscribed],2.448,1296.892,1299.34,323,,,,,,,
teacher,21m 39s,21m 39s,is.,0.28,1299.34,1299.62,324,,,,,,,
student,21m 39s,21m 41s,,1.76,1299.62,1301.38,325,,,,,,,
student,21m 41s,21m 42s,Don't you see 4,1.04,1301.38,1302.42,325,,,,,,,
student,21m 42s,21m 53s,,11.2,1302.42,1313.62,325,,,,,,,
teacher,21m 53s,21m 54s,my question.,0.56,1313.62,1314.18,326,,,,,,,
teacher,21m 54s,21m 55s,It's helping you with your grasp.,1.36,1314.18,1315.54,326,,,,,,,
silence,21m 55s,21m 57s,,1.956,1315.54,1317.496,327,,,,,,,
student,21m 57s,22m 3s,[Untranscribed],6.007,1317.496,1323.503,328,,,,,,,
silence,22m 3s,22m 12s,,8.994,1323.503,1332.498,329,,,,,,,
student,22m 12s,22m 13s,[Untranscribed],1.013,1332.498,1333.51,330,,,,,,,
silence,22m 13s,22m 37s,,23.996,1333.51,1357.507,331,,,,,,,
student,22m 37s,22m 42s,[Untranscribed],4.995,1357.507,1362.502,332,,,,,,,
silence,22m 42s,22m 46s,,3.999,1362.502,1366.501,333,,,,,,,
student,22m 46s,22m 50s,[Untranscribed],3.999,1366.501,1370.5,334,,,,,,,
silence,22m 50s,22m 55s,,4.995,1370.5,1375.495,335,,,,,,,
student,22m 55s,22m 56s,[Untranscribed],1.012,1375.495,1376.508,336,,,,,,,
silence,22m 56s,22m 59s,,3.392,1376.508,1379.9,337,,,,,,,
student,22m 59s,23m 3s,[Untranscribed],3.932,1379.9,1383.832,338,,,,,,,
silence,23m 3s,23m 14s,,10.328,1383.832,1394.159,339,,,,,,,
student,23m 14s,23m 20s,[Untranscribed],6.345,1394.159,1400.504,340,,,,,,,
silence,23m 20s,23m 22s,,1.991,1400.504,1402.495,341,,,,,,,
student,23m 22s,23m 23s,[Untranscribed],1.012,1402.495,1403.508,342,,,,,,,
silence,23m 23s,23m 40s,,16.993,1403.508,1420.501,343,,,,,,,
student,23m 40s,23m 45s,[Untranscribed],4.995,1420.501,1425.496,344,,,,,,,
silence,23m 45s,24m 27s,,42.002,1425.496,1467.498,345,,,,,,,
student,24m 27s,24m 28s,[Untranscribed],1.013,1467.498,1468.51,346,,,,,,,
silence,24m 28s,24m 35s,,6.986,1468.51,1475.497,347,,,,,,,
student,24m 35s,24m 43s,[Untranscribed],7.999,1475.497,1483.495,348,,,,,,,
silence,24m 43s,24m 46s,,3.004,1483.495,1486.499,349,,,,,,,
student,24m 46s,24m 50s,[Untranscribed],3.679,1486.499,1490.178,350,,,,,,,
silence,24m 50s,24m 54s,,4.542,1490.178,1494.72,351,,,,,,,
student,24m 54s,25m 4s,It's.,10.0,1494.72,1504.72,352,,,,,,,
silence,25m 4s,25m 15s,,10.787,1504.72,1515.507,353,,,,,,,
student,25m 15s,25m 17s,[Untranscribed],1.991,1515.507,1517.498,354,,,,,,,
silence,25m 17s,25m 33s,,15.997,1517.498,1533.496,355,,,,,,,
student,25m 33s,25m 38s,[Untranscribed],5.012,1533.496,1538.508,356,,,,,,,
silence,25m 38s,25m 45s,,6.885,1538.508,1545.393,357,,,,,,,
student,25m 45s,25m 50s,[Untranscribed],5.113,1545.393,1550.506,358,,,,,,,
silence,25m 50s,25m 55s,,4.995,1550.506,1555.501,359,,,,,,,
student,25m 55s,25m 59s,[Untranscribed],3.797,1555.501,1559.298,360,,,,,,,
silence,25m 59s,26m 10s,,11.306,1559.298,1570.604,361,,,,,,,
student,26m 10s,26m 13s,[Untranscribed],2.903,1570.604,1573.507,362,,,,,,,
silence,26m 13s,26m 37s,,23.996,1573.507,1597.503,363,,,,,,,
student,26m 37s,26m 45s,[Untranscribed],7.999,1597.503,1605.502,364,,,,,,,
silence,26m 45s,26m 58s,,12.994,1605.502,1618.495,365,,,,,,,
student,26m 58s,26m 59s,[Untranscribed],1.012,1618.495,1619.508,366,,,,,,,
silence,26m 59s,27m 4s,,4.995,1619.508,1624.503,367,,,,,,,
student,27m 4s,27m 5s,[Untranscribed],1.434,1624.503,1625.937,368,,,,,,,
silence,27m 5s,27m 18s,,12.572,1625.937,1638.509,369,,,,,,,
student,27m 18s,27m 23s,[Untranscribed],4.995,1638.509,1643.504,370,,,,,,,
silence,27m 23s,27m 25s,,1.991,1643.504,1645.495,371,,,,,,,
student,27m 25s,27m 28s,,2.765,1645.495,1648.26,372,,,,,,,
student,27m 28s,27m 38s,It's.,10.0,1648.26,1658.26,372,,,,,,,
silence,27m 38s,27m 58s,,20.243,1658.26,1678.503,373,,,,,,,
student,27m 58s,28m 4s,[Untranscribed],6.007,1678.503,1684.51,374,,,,,,,
silence,28m 4s,28m 9s,,4.995,1684.51,1689.505,375,,,,,,,
student,28m 9s,28m 11s,[Untranscribed],1.991,1689.505,1691.497,376,,,,,,,
silence,28m 11s,28m 39s,,28.012,1691.497,1719.509,377,,,,,,,
student,28m 39s,28m 43s,[Untranscribed],3.999,1719.509,1723.508,378,,,,,,,
silence,28m 43s,28m 46s,,3.292,1723.508,1726.8,379,,,,,,,
student,28m 46s,28m 56s,It's.,10.0,1726.8,1736.8,380,,,,,,,
student,28m 56s,29m 2s,,5.71,1736.8,1742.51,380,,,,,,,
silence,29m 2s,29m 12s,,10.074,1742.51,1752.584,381,,,,,,,
student,29m 12s,29m 17s,[Untranscribed],4.928,1752.584,1757.512,382,,,,,,,
silence,29m 17s,29m 24s,,6.986,1757.512,1764.498,383,,,,,,,
student,29m 24s,29m 25s,[Untranscribed],1.013,1764.498,1765.51,384,,,,,,,
silence,29m 25s,29m 53s,,27.979,1765.51,1793.489,385,,,,,,,
student,29m 53s,29m 54s,[Untranscribed],1.164,1793.489,1794.653,386,,,,,,,
silence,29m 54s,30m 18s,,23.844,1794.653,1818.498,387,,,,,,,
student,30m 18s,30m 19s,[Untranscribed],1.148,1818.498,1819.645,388,,,,,,,
silence,30m 19s,30m 24s,,4.86,1819.645,1824.505,389,,,,,,,
student,30m 24s,30m 26s,[Untranscribed],1.991,1824.505,1826.497,390,,,,,,,
silence,30m 26s,30m 35s,,9.011,1826.497,1835.508,391,,,,,,,
student,30m 35s,30m 39s,[Untranscribed],3.999,1835.508,1839.507,392,,,,,,,
silence,30m 39s,30m 44s,,4.995,1839.507,1844.502,393,,,,,,,
student,30m 44s,30m 46s,[Untranscribed],2.008,1844.502,1846.51,394,,,,,,,
silence,30m 46s,30m 58s,,11.998,1846.51,1858.508,395,,,,,,,
student,30m 58s,30m 59s,[Untranscribed],1.468,1858.508,1859.977,396,,,,,,,
silence,30m 59s,31m 12s,,12.521,1859.977,1872.498,397,,,,,,,
student,31m 12s,31m 13s,[Untranscribed],1.013,1872.498,1873.51,398,,,,,,,
silence,31m 13s,31m 15s,,1.991,1873.51,1875.502,399,,,,,,,
student,31m 15s,31m 21s,,6.058,1875.502,1881.56,400,,,,,,,
student,31m 21s,31m 31s,There's.,10.0,1881.56,1891.56,400,,,,,,,
silence,31m 31s,31m 43s,,11.937,1891.56,1903.497,401,,,,,,,
student,31m 43s,31m 45s,[Untranscribed],1.721,1903.497,1905.218,402,,,,,,,
silence,31m 45s,31m 59s,,14.209,1905.218,1919.427,403,,,,,,,
student,31m 59s,32m 1s,[Untranscribed],2.244,1919.427,1921.672,404,,,,,,,
silence,32m 1s,32m 4s,,2.835,1921.672,1924.507,405,,,,,,,
student,32m 4s,32m 5s,[Untranscribed],1.08,1924.507,1925.587,406,,,,,,,
silence,32m 5s,32m 24s,,18.529,1925.587,1944.115,407,,,,,,,
student,32m 24s,32m 26s,[Untranscribed],2.582,1944.115,1946.697,408,,,,,,,
silence,32m 26s,32m 30s,,4.084,1946.697,1950.781,409,,,,,,,
student,32m 30s,32m 32s,[Untranscribed],1.721,1950.781,1952.502,410,,,,,,,
silence,32m 32s,32m 35s,,3.004,1952.502,1955.506,411,,,,,,,
student,32m 35s,32m 37s,[Untranscribed],1.991,1955.506,1957.497,412,,,,,,,
silence,32m 37s,32m 40s,,3.004,1957.497,1960.501,413,,,,,,,
student,32m 40s,32m 42s,[Untranscribed],2.008,1960.501,1962.509,414,,,,,,,
silence,32m 42s,32m 44s,,1.991,1962.509,1964.5,415,,,,,,,
student,32m 44s,32m 45s,[Untranscribed],1.249,1964.5,1965.749,416,,,,,,,
silence,32m 45s,32m 57s,,11.762,1965.749,1977.511,417,,,,,,,
student,32m 57s,33m 1s,[Untranscribed],3.999,1977.511,1981.51,418,,,,,,,
silence,33m 1s,33m 3s,,1.79,1981.51,1983.3,419,,,,,,,
student,33m 3s,33m 13s,It's.,10.0,1983.3,1993.3,420,,,,,,,
silence,33m 13s,33m 40s,,27.58,1993.3,2020.88,421,,,,,,,
student,33m 40s,33m 44s,[Untranscribed],3.493,2020.88,2024.373,422,,,,,,,
silence,33m 44s,33m 49s,,5.13,2024.373,2029.503,423,,,,,,,
student,33m 49s,33m 56s,[Untranscribed],7.003,2029.503,2036.506,424,,,,,,,
silence,33m 56s,34m 0s,,3.999,2036.506,2040.505,425,,,,,,,
student,34m 0s,34m 2s,[Untranscribed],1.991,2040.505,2042.497,426,,,,,,,
silence,34m 2s,34m 4s,,2.008,2042.497,2044.505,427,,,,,,,
student,34m 4s,34m 8s,[Untranscribed],4.168,2044.505,2048.673,428,,,,,,,
silence,34m 8s,34m 12s,,3.831,2048.673,2052.503,429,,,,,,,
student,34m 12s,34m 17s,[Untranscribed],5.231,2052.503,2057.735,430,,,,,,,
silence,34m 17s,34m 30s,,12.774,2057.735,2070.509,431,,,,,,,
student,34m 30s,34m 32s,[Untranscribed],1.991,2070.509,2072.5,432,,,,,,,
silence,34m 32s,34m 34s,,2.008,2072.5,2074.508,433,,,,,,,
student,34m 34s,34m 36s,[Untranscribed],1.806,2074.508,2076.314,434,,,,,,,
silence,34m 36s,34m 45s,,9.146,2076.314,2085.46,435,,,,,,,
student,34m 45s,34m 56s,[Untranscribed],11.036,2085.46,2096.497,436,,,,,,,
silence,34m 56s,35m 7s,,11.003,2096.497,2107.499,437,,,,,,,
student,35m 7s,35m 9s,[Untranscribed],2.008,2107.499,2109.507,438,,,,,,,
silence,35m 9s,35m 17s,,7.999,2109.507,2117.506,439,,,,,,,
student,35m 17s,35m 26s,[Untranscribed],8.556,2117.506,2126.062,440,,,,,,,
silence,35m 26s,35m 28s,,2.7,2126.062,2128.762,441,,,,,,,
student,35m 28s,35m 30s,[Untranscribed],1.338,2128.762,2130.1,442,,,,,,,
teacher,35m 30s,35m 35s,So you waited all the way till now how big,5.76,2130.1,2135.86,443,1,,,,,,
teacher,35m 35s,35m 39s,,3.36,2135.86,2139.22,443,,,,,,,
student,35m 39s,35m 39s,here,0.24,2139.22,2139.46,444,,,,,,,
student,35m 39s,35m 44s,,5.046,2139.46,2144.506,444,,,,,,,
silence,35m 44s,35m 55s,,11.002,2144.506,2155.508,445,,,,,,,
student,35m 55s,35m 59s,[Untranscribed],3.999,2155.508,2159.508,446,,,,,,,
silence,35m 59s,36m 2s,,2.922,2159.508,2162.43,447,,,,,,,
silence,36m 2s,36m 2s,it.,0.24,2162.43,2162.67,447,,,,,,,
silence,36m 2s,36m 6s,,3.436,2162.67,2166.106,447,,,,,,,
student,36m 6s,36m 12s,[Untranscribed],6.784,2166.106,2172.89,448,,,,,,,
silence,36m 12s,36m 29s,,16.284,2172.89,2189.174,449,,,,,,,
student,36m 29s,36m 30s,[Untranscribed],1.333,2189.174,2190.507,450,,,,,,,
silence,36m 30s,36m 33s,,3.307,2190.507,2193.815,451,,,,,,,
student,36m 33s,36m 34s,[Untranscribed],1.08,2193.815,2194.895,452,,,,,,,
silence,36m 34s,36m 37s,,2.717,2194.895,2197.612,453,,,,,,,
student,36m 37s,36m 37s,,0.108,2197.612,2197.72,454,,,,,,,
student,36m 37s,36m 42s,Put it in that 3D basket and then I'll just a minute,4.8,2197.72,2202.52,454,,,,,,,
student,36m 42s,36m 45s,,2.989,2202.52,2205.509,454,,,,,,,
silence,36m 45s,37m 0s,,15.188,2205.509,2220.697,455,,,,,,,
student,37m 0s,37m 5s,[Untranscribed],4.809,2220.697,2225.506,456,,,,,,,
silence,37m 5s,37m 38s,,33.244,2225.506,2258.75,457,,,,,,,
student,37m 38s,37m 40s,[Untranscribed],1.755,2258.75,2260.505,458,,,,,,,
silence,37m 40s,37m 42s,,1.789,2260.505,2262.293,459,,,,,,,
student,37m 42s,37m 44s,,2.417,2262.293,2264.71,460,,,,,,,
student,37m 44s,37m 45s,in the basket.,0.6,2264.71,2265.31,460,,,,,,,
student,37m 45s,37m 46s,Put in the basket.,0.8,2265.31,2266.11,460,,,,,,,
student,37m 46s,37m 46s,Not great.,0.52,2266.11,2266.63,460,,,,,,,
student,37m 46s,37m 48s,,1.76,2266.63,2268.39,460,,,,,,,
teacher,37m 48s,37m 50s,I get it right there.,1.68,2268.39,2270.07,461,,,,,,,
teacher,37m 50s,37m 50s,,0.56,2270.07,2270.63,461,,,,,,,
silence,37m 50s,37m 54s,,3.881,2270.63,2274.511,462,,,,,,,
student,37m 54s,37m 56s,[Untranscribed],1.991,2274.511,2276.502,463,,,,,,,
silence,37m 56s,38m 1s,,4.759,2276.502,2281.261,464,,,,,,,
student,38m 1s,38m 2s,[Untranscribed],1.063,2281.261,2282.324,465,,,,,,,
silence,38m 2s,38m 10s,,7.756,2282.324,2290.08,466,,,,,,,
student,38m 10s,38m 20s,It's.,10.0,2290.08,2300.08,467,,,,,,,
student,38m 20s,38m 21s,,1.195,2300.08,2301.275,467,,,,,,,
silence,38m 21s,38m 32s,,11.222,2301.275,2312.497,468,,,,,,,
student,38m 32s,38m 33s,[Untranscribed],1.266,2312.497,2313.762,469,,,,,,,
silence,38m 33s,38m 35s,,2.088,2313.762,2315.85,470,,,,,,,
student,38m 35s,38m 45s,It's.,10.0,2315.85,2325.85,471,,,,,,,
silence,38m 45s,38m 57s,,11.352,2325.85,2337.202,472,,,,,,,
student,38m 57s,39m 1s,,4.268,2337.202,2341.47,473,,,,,,,
student,39m 1s,39m 11s,It's.,10.0,2341.47,2351.47,473,,,,,,,
silence,39m 11s,39m 27s,,15.53,2351.47,2367.0,474,,,,,,,
silence,39m 27s,39m 27s,It.,0.24,2367.0,2367.24,474,,,,,,,
silence,39m 27s,39m 34s,,7.255,2367.24,2374.495,474,,,,,,,
student,39m 34s,39m 40s,[Untranscribed],6.008,2374.495,2380.503,475,,,,,,,
silence,39m 40s,39m 48s,,7.999,2380.503,2388.502,476,,,,,,,
student,39m 48s,39m 52s,,4.028,2388.502,2392.53,477,,,,,,,
student,39m 52s,40m 2s,It's.,10.0,2392.53,2402.53,477,,,,,,,
silence,40m 2s,40m 17s,,14.98,2402.53,2417.51,478,,,,,,,
student,40m 17s,40m 19s,[Untranscribed],1.772,2417.51,2419.282,479,,,,,,,
silence,40m 19s,40m 22s,,2.784,2419.282,2422.066,480,,,,,,,
student,40m 22s,40m 23s,[Untranscribed],1.924,2422.066,2423.99,481,,,,,,,
silence,40m 23s,40m 27s,,3.51,2423.99,2427.5,482,,,,,,,
student,40m 27s,40m 29s,[Untranscribed],2.008,2427.5,2429.508,483,,,,,,,
silence,40m 29s,40m 42s,,12.994,2429.508,2442.502,484,,,,,,,
student,40m 42s,40m 44s,[Untranscribed],2.008,2442.502,2444.51,485,,,,,,,
silence,40m 44s,41m 6s,,21.532,2444.51,2466.042,486,,,,,,,
student,41m 6s,41m 8s,[Untranscribed],2.464,2466.042,2468.506,487,,,,,,,
silence,41m 8s,41m 12s,,3.999,2468.506,2472.505,488,,,,,,,
student,41m 12s,41m 13s,[Untranscribed],1.164,2472.505,2473.67,489,,,,,,,
silence,41m 13s,41m 50s,,36.838,2473.67,2510.508,490,,,,,,,
student,41m 50s,41m 52s,[Untranscribed],2.362,2510.508,2512.87,491,,,,,,,
silence,41m 52s,42m 11s,,18.63,2512.87,2531.5,492,,,,,,,
student,42m 11s,42m 14s,[Untranscribed],3.004,2531.5,2534.504,493,,,,,,,
silence,42m 14s,42m 16s,,1.991,2534.504,2536.495,494,,,,,,,
student,42m 16s,42m 17s,[Untranscribed],1.013,2536.495,2537.508,495,,,,,,,
silence,42m 17s,42m 20s,,2.514,2537.508,2540.022,496,,,,,,,
student,42m 20s,42m 21s,[Untranscribed],1.485,2540.022,2541.507,497,,,,,,,
silence,42m 21s,42m 44s,,23.001,2541.507,2564.508,498,,,,,,,
student,42m 44s,42m 45s,[Untranscribed],1.046,2564.508,2565.554,499,,,,,,,
silence,42m 45s,42m 49s,,3.949,2565.554,2569.503,500,,,,,,,
student,42m 49s,42m 53s,[Untranscribed],3.999,2569.503,2573.502,501,,,,,,,
silence,42m 53s,43m 0s,,7.003,2573.502,2580.505,502,,,,,,,
student,43m 0s,43m 3s,[Untranscribed],3.274,2580.505,2583.779,503,,,,,,,
silence,43m 3s,43m 22s,,18.731,2583.779,2602.51,504,,,,,,,
student,43m 22s,43m 24s,[Untranscribed],2.143,2602.51,2604.653,505,,,,,,,
silence,43m 24s,43m 48s,,23.844,2604.653,2628.498,506,,,,,,,
student,43m 48s,43m 50s,[Untranscribed],2.008,2628.498,2630.506,507,,,,,,,
silence,43m 50s,43m 55s,,4.995,2630.506,2635.501,508,,,,,,,
student,43m 55s,43m 59s,[Untranscribed],3.999,2635.501,2639.5,509,,,,,,,
silence,43m 59s,44m 6s,,7.003,2639.5,2646.503,510,,,,,,,
student,44m 6s,44m 8s,[Untranscribed],2.008,2646.503,2648.512,511,,,,,,,
silence,44m 8s,44m 15s,,6.986,2648.512,2655.498,512,,,,,,,
student,44m 15s,44m 17s,[Untranscribed],2.008,2655.498,2657.506,513,,,,,,,
silence,44m 17s,44m 27s,,9.99,2657.506,2667.496,514,,,,,,,
student,44m 27s,44m 28s,[Untranscribed],1.012,2667.496,2668.508,515,,,,,,,
silence,44m 28s,44m 38s,,9.99,2668.508,2678.498,516,,,,,,,
student,44m 38s,44m 39s,[Untranscribed],1.012,2678.498,2679.511,517,,,,,,,
silence,44m 39s,44m 43s,,3.898,2679.511,2683.409,518,,,,,,,
student,44m 43s,44m 44s,[Untranscribed],1.097,2683.409,2684.506,519,,,,,,,
silence,44m 44s,45m 2s,,18.006,2684.506,2702.512,520,,,,,,,
student,45m 2s,45m 6s,[Untranscribed],4.05,2702.512,2706.562,521,,,,,,,
silence,45m 6s,45m 9s,,2.936,2706.562,2709.498,522,,,,,,,
student,45m 9s,45m 12s,[Untranscribed],3.004,2709.498,2712.502,523,,,,,,,
silence,45m 12s,45m 41s,,29.308,2712.502,2741.81,524,,,,,,,
teacher,45m 41s,45m 42s,"Hey, whoa.",0.92,2741.81,2742.73,525,,,,,,,
teacher,45m 42s,45m 43s,Come here.,0.6,2742.73,2743.33,525,,,,,,,
teacher,45m 43s,45m 43s,,0.07,2743.33,2743.4,525,,,,,,,
silence,45m 43s,45m 55s,,12.437,2743.4,2755.837,526,,,,,,,
student,45m 55s,45m 57s,[Untranscribed],1.35,2755.837,2757.187,527,,,,,,,
silence,45m 57s,45m 59s,,1.89,2757.187,2759.077,528,,,,,,,
student,45m 59s,45m 59s,,0.103,2759.077,2759.18,529,,,,,,,
student,45m 59s,45m 59s,On your graph,0.8,2759.18,2759.98,529,,,,,,,
student,45m 59s,46m 2s,,2.927,2759.98,2762.907,529,,,,,,,
silence,46m 2s,46m 9s,,6.593,2762.907,2769.5,530,,,,,,,
student,46m 9s,46m 12s,is 124 bigger or smaller than 103.,3.12,2769.5,2772.62,531,,,,,,,
student,46m 12s,46m 13s,,1.36,2772.62,2773.98,531,,,,,,,
student,46m 13s,46m 14s,Okay.,0.4,2773.98,2774.38,531,,,,,,,
teacher,46m 14s,46m 15s,So where should that be?,1.04,2774.38,2775.42,532,1,,,,,,
teacher,46m 15s,46m 15s,,0.25,2775.42,2775.67,532,,,,,,,
teacher,46m 15s,46m 16s,And just stuck it.,0.8,2775.67,2776.47,532,,,,,,,
student,46m 16s,46m 20s,[Untranscribed],4.19,2776.47,2780.66,533,,,,,,,
silence,46m 20s,46m 26s,,6.13,2780.66,2786.79,534,,,,,,,
student,46m 26s,46m 27s,Okay.,0.64,2786.79,2787.43,535,,,,,,,
student,46m 27s,46m 27s,,0.56,2787.43,2787.99,535,,,,,,,
student,46m 27s,46m 28s,I get it done.,0.96,2787.99,2788.95,535,,,,,,,
silence,46m 28s,47m 10s,,41.558,2788.95,2830.508,536,,,,,,,
student,47m 10s,47m 15s,[Untranscribed],4.995,2830.508,2835.503,537,,,,,,,
silence,47m 15s,47m 19s,,3.999,2835.503,2839.503,538,,,,,,,
student,47m 19s,47m 22s,[Untranscribed],3.004,2839.503,2842.507,539,,,,,,,
silence,47m 22s,47m 40s,,18.259,2842.507,2860.765,540,,,,,,,
student,47m 40s,47m 41s,[Untranscribed],1.232,2860.765,2861.997,541,,,,,,,
silence,47m 41s,47m 51s,,9.973,2861.997,2871.97,542,,,,,,,
student,47m 51s,47m 54s,[Untranscribed],2.531,2871.97,2874.502,543,,,,,,,
silence,47m 54s,48m 14s,,19.997,2874.502,2894.498,544,,,,,,,
student,48m 14s,48m 15s,[Untranscribed],1.012,2894.498,2895.511,545,,,,,,,
silence,48m 15s,48m 30s,,14.985,2895.511,2910.496,546,,,,,,,
student,48m 30s,48m 32s,[Untranscribed],2.008,2910.496,2912.504,547,,,,,,,
silence,48m 32s,48m 55s,,23.001,2912.504,2935.505,548,,,,,,,
student,48m 55s,48m 57s,[Untranscribed],1.991,2935.505,2937.496,549,,,,,,,
silence,48m 57s,49m 3s,,6.176,2937.496,2943.672,550,,,,,,,
student,49m 3s,49m 4s,,1.008,2943.672,2944.68,551,,,,,,,
student,49m 4s,49m 5s,Usually we just do.,0.76,2944.68,2945.44,551,,,,,,,
student,49m 5s,49m 6s,I just do this.,0.76,2945.44,2946.2,551,,,,,,,
student,49m 6s,49m 6s,,0.64,2946.2,2946.84,551,,,,,,,
student,49m 6s,49m 11s,I mean because there's scraggly.,4.4,2946.84,2951.24,551,,,,,,,
student,49m 11s,49m 13s,I haven't turned it in yet so I just kind of.,2.08,2951.24,2953.32,551,,,,,,,
student,49m 13s,49m 14s,,1.2,2953.32,2954.52,551,,,,,,,
student,49m 14s,49m 15s,I know.,0.57,2954.52,2955.09,551,,,,,,,
student,49m 15s,49m 15s,,0.07,2955.09,2955.16,551,,,,,,,
student,49m 15s,49m 15s,Okay.,0.4,2955.16,2955.56,551,,,,,,,
student,49m 15s,49m 17s,,1.44,2955.56,2957.0,551,,,,,,,
student,49m 17s,49m 17s,Okay.,0.56,2957.0,2957.56,551,,,,,,,
student,49m 17s,49m 17s,,0.24,2957.56,2957.8,551,,,,,,,
student,49m 17s,49m 18s,That's fine.,0.8,2957.8,2958.6,551,,,,,,,
student,49m 18s,49m 19s,,0.56,2958.6,2959.16,551,,,,,,,
student,49m 19s,49m 19s,Probably.,0.48,2959.16,2959.64,551,,,,,,,
student,49m 19s,49m 19s,,0.16,2959.64,2959.8,551,,,,,,,
student,49m 19s,49m 21s,Probably better overall anyway.,1.76,2959.8,2961.56,551,,,,,,,
student,49m 21s,49m 24s,,2.56,2961.56,2964.12,551,,,,,,,
student,49m 24s,49m 24s,N.,0.36,2964.12,2964.48,551,,,,,,,
student,49m 24s,49m 25s,He's.,0.52,2964.48,2965.0,551,,,,,,,
student,49m 25s,49m 25s,He's.,0.44,2965.0,2965.44,551,,,,,,,
student,49m 25s,49m 26s,Isn't it?,0.68,2965.44,2966.12,551,,,,,,,
student,49m 26s,49m 27s,,0.96,2966.12,2967.08,551,,,,,,,
student,49m 27s,49m 29s,I almost prefer if they come out like.,2.72,2967.08,2969.8,551,,,,,,,
student,49m 29s,49m 30s,,0.383,2969.8,2970.183,551,,,,,,,
silence,49m 30s,49m 32s,,2.257,2970.183,2972.44,552,,,,,,,
silence,49m 32s,49m 33s,Okay.,0.56,2972.44,2973.0,552,,,,,,,
silence,49m 33s,49m 34s,,1.84,2973.0,2974.84,552,,,,,,,
silence,49m 34s,49m 35s,Got,0.32,2974.84,2975.16,552,,,,,,,
silence,49m 35s,49m 42s,,7.342,2975.16,2982.502,552,,,,,,,
student,49m 42s,49m 44s,[Untranscribed],1.907,2982.502,2984.408,553,,,,,,,
silence,49m 44s,49m 59s,,14.648,2984.408,2999.056,554,,,,,,,
student,49m 59s,50m 1s,[Untranscribed],2.447,2999.056,3001.503,555,,,,,,,
silence,50m 1s,50m 12s,,11.003,3001.503,3012.505,556,,,,,,,
student,50m 12s,50m 15s,[Untranscribed],3.004,3012.505,3015.509,557,,,,,,,
silence,50m 15s,50m 31s,,16.166,3015.509,3031.675,558,,,,,,,
student,50m 31s,50m 32s,,0.545,3031.675,3032.22,559,,,,,,,
student,50m 32s,50m 32s,homework man.,0.64,3032.22,3032.86,559,,,,,,,
student,50m 32s,50m 34s,,1.2,3032.86,3034.06,559,,,,,,,
teacher,50m 34s,50m 35s,Don't you have homework in other classes?,1.68,3034.06,3035.74,560,,,,,,,
teacher,50m 35s,50m 35s,,0.07,3035.74,3035.81,560,,,,,,,
silence,50m 35s,50m 37s,,2.092,3035.81,3037.902,561,,,,,,,
student,50m 37s,50m 37s,,0.078,3037.902,3037.98,562,,,,,,,
student,50m 37s,50m 38s,Nothing.,0.56,3037.98,3038.54,562,,,,,,,
student,50m 38s,50m 40s,,1.84,3038.54,3040.38,562,,,,,,,
teacher,50m 40s,50m 41s,No other homework.,1.2,3040.38,3041.58,563,,,,,,,
student,50m 41s,50m 48s,[Untranscribed],6.92,3041.58,3048.5,564,,,,,,,
silence,50m 48s,50m 54s,,6.024,3048.5,3054.524,565,,,,,,,
student,50m 54s,50m 54s,,0.016,3054.524,3054.54,566,,,,,,,
student,50m 54s,50m 54s,What?,0.4,3054.54,3054.94,566,,,,,,,
student,50m 54s,50m 56s,,1.28,3054.94,3056.22,566,,,,,,,
student,50m 56s,50m 56s,Oh yeah.,0.72,3056.22,3056.94,566,,,,,,,
student,50m 56s,50m 58s,Now you only probably get a 3 because it's.,1.53,3056.94,3058.47,566,,,,,,,
student,50m 58s,50m 58s,,0.07,3058.47,3058.54,566,,,,,,,
student,50m 58s,50m 59s,"They don't give fours, remember?",1.12,3058.54,3059.66,566,,,,,,,
student,50m 59s,51m 1s,,2.08,3059.66,3061.74,566,,,,,,,
student,51m 1s,51m 3s,"No, you have to do a portfolio.",1.48,3061.74,3063.22,566,,,,,,,
student,51m 3s,51m 4s,That's why I need to do a portfolio.,1.4,3063.22,3064.62,566,,,,,,,
student,51m 4s,51m 6s,,2.16,3064.62,3066.78,566,,,,,,,
student,51m 6s,51m 7s,I don't give out fors.,1.2,3066.78,3067.98,566,,,,,,,
student,51m 7s,51m 10s,Just because you passed a test.,2.4,3067.98,3070.38,566,,,,,,,
student,51m 10s,51m 10s,,0.125,3070.38,3070.505,566,,,,,,,
silence,51m 10s,51m 13s,,3.139,3070.505,3073.643,567,,,,,,,
student,51m 13s,51m 13s,,0.017,3073.643,3073.66,568,,,,,,,
student,51m 13s,51m 14s,Maybe.,0.56,3073.66,3074.22,568,,,,,,,
student,51m 14s,51m 22s,,8.64,3074.22,3082.86,568,,,,,,,
student,51m 22s,51m 23s,Oh.,0.48,3082.86,3083.34,568,,,,,,,
student,51m 23s,51m 23s,,0.08,3083.34,3083.42,568,,,,,,,
