speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises
student,21m 27s,21m 32s,,5.44,1287.5,1292.94,249,,,,,,,
student,21m 32s,21m 34s,¿What is this?,1.2,1292.94,1294.14,249,,,,,,,
student,21m 34s,21m 34s,,0.56,1294.14,1294.7,249,,,,,,,
teacher,21m 34s,21m 35s,"¿What is what,",0.8,1294.7,1295.5,250,,,,,,,
teacher,21m 35s,21m 36s,,1.24,1295.5,1296.74,250,,,,,,,
student,21m 36s,21m 40s,[Untranscribed],3.26,1296.74,1300,251,,,,,,,
group,21m 40s,21m 42s,[Untranscribed],2.24,1300,1302.24,252,,,,,,,
teacher,21m 42s,21m 45s,,3.34,1302.24,1305.58,253,,,,,,,
teacher,21m 45s,21m 46s,beautiful people?,0.96,1305.58,1306.54,253,,,,,,,
teacher,21m 46s,21m 47s,,0.64,1306.54,1307.18,253,,,,,,,
teacher,21m 47s,21m 49s,"I need no listen, guys.",2.2,1307.18,1309.38,253,,,,,,,
teacher,21m 49s,21m 53s,I need no assistance and teacher dancing.,4.22,1309.38,1313.6,253,,,,,,,
teacher,21m 53s,21m 54s,Hold on.,0.44,1313.6,1314.04,253,,,,,,,
teacher,21m 54s,21m 54s,,0.08,1314.04,1314.12,253,,,,,,,
teacher,21m 54s,21m 57s,Y' all know the ones that be going back and forth is the ones that really be liking each other.,3.8,1314.12,1317.92,253,,,,,,,
teacher,21m 57s,21m 59s,¿Why y' all keep going back and forth?,1.44,1317.92,1319.36,253,,,,,,,
student,21m 59s,22m 0s,That's a boy.,1.08,1319.36,1320.44,254,,,,,,,
student,22m 0s,22m 10s,,10.151,1320.44,1330.591,254,,,,,,,
teacher,22m 10s,22m 14s,[Untranscribed],3.999,1330.591,1334.59,255,,,,,,,
student,22m 14s,22m 19s,[Untranscribed],4.5,1334.59,1339.09,256,,,,,,,
teacher,22m 19s,22m 20s,I played the video three times.,1.68,1339.09,1340.77,257,,,,,,,
student,22m 20s,22m 22s,,1.44,1340.77,1342.21,258,,,,,,,
student,22m 22s,22m 25s,You need a feedback because you're watching a whole call of duty game.,3.04,1342.21,1345.25,258,,,,,,,
student,22m 25s,22m 25s,,0.32,1345.25,1345.57,258,,,,,,,
student,22m 25s,22m 26s,It's okay.,0.6,1345.57,1346.17,258,,,,,,,
teacher,22m 26s,22m 27s,I already pushed that.,0.88,1346.17,1347.05,259,,,,,,,
teacher,22m 27s,22m 28s,"One girl, don't worry about it.",1.56,1347.05,1348.61,259,,,,,,,
student,22m 28s,22m 33s,[Untranscribed],4.88,1348.61,1353.49,260,,,,,,,
teacher,22m 33s,22m 34s,Thirty second.,0.8,1353.49,1354.29,261,,,,,,,
student,22m 34s,22m 35s,[Untranscribed],1.6,1354.29,1355.89,262,,,,,,,
teacher,22m 35s,22m 37s,Seems like the lovers quarrel.,1.76,1355.89,1357.65,263,,,,,,,
student,22m 37s,22m 40s,,2.64,1357.65,1360.29,264,,,,,,,
student,22m 40s,22m 41s,"Oh, yeah, this guy.",0.88,1360.29,1361.17,264,,,,,,,
student,22m 41s,22m 42s,,1.28,1361.17,1362.45,264,,,,,,,
teacher,22m 42s,22m 43s,It's like a fun situation.,1.43,1362.45,1363.88,265,,,,,,,
teacher,22m 43s,22m 44s,,0.63,1363.88,1364.51,265,,,,,,,
teacher,22m 44s,22m 45s,Yes.,0.56,1364.51,1365.07,265,,,,,,,
teacher,22m 45s,22m 45s,,0.16,1365.07,1365.23,265,,,,,,,
teacher,22m 45s,22m 45s,¿Huh?,0.56,1365.23,1365.79,265,,,,,,,
teacher,22m 45s,22m 46s,"Yes, sir.",0.96,1365.79,1366.75,265,,,,,,,
student,22m 46s,22m 48s,[Untranscribed],1.28,1366.75,1368.03,266,,,,,,,
teacher,22m 48s,22m 49s,¿What had happened?,1.04,1368.03,1369.07,267,1,,,1,,,
teacher,22m 49s,22m 49s,,0.333,1369.07,1369.403,267,,,,,,,
silence,22m 49s,22m 51s,,2.312,1369.403,1371.715,268,,,,,,,
student,22m 51s,22m 56s,[Untranscribed],4.875,1371.715,1376.59,269,,,,,,,
teacher,22m 56s,22m 57s,I gotta keep it moving.,1.12,1376.59,1377.71,270,,,,,,,
teacher,22m 57s,22m 59s,,2.0,1377.71,1379.71,270,,,,,,,
student,22m 59s,23m 1s,[Untranscribed],1.92,1379.71,1381.63,271,,,,,,,
teacher,23m 1s,23m 2s,The story of Bo.,0.96,1381.63,1382.59,272,,,,,,,
teacher,23m 2s,23m 2s,,0.08,1382.59,1382.67,272,,,,,,,
teacher,23m 2s,23m 4s,My sister said I should tell y' all the story of Bo.,2.08,1382.67,1384.75,272,,,,,,,
student,23m 4s,23m 6s,[Untranscribed],1.28,1384.75,1386.03,273,,,,,,,
teacher,23m 6s,23m 8s,The story of both who was Bo.,2.72,1386.03,1388.75,274,,,,,,,
teacher,23m 8s,23m 8s,,0.24,1388.75,1388.99,274,,,,,,,
teacher,23m 8s,23m 11s,"Okay, So Beau and my daughter.",2.7,1388.99,1391.69,274,,,,,,,
teacher,23m 11s,23m 12s,,0.32,1391.69,1392.01,274,,,,,,,
teacher,23m 12s,23m 15s,Bo and my daughter have been in school together since they were eighteen months.,3.68,1392.01,1395.69,274,,,,,,,
teacher,23m 15s,23m 16s,,0.32,1395.69,1396.01,274,,,,,,,
teacher,23m 16s,23m 17s,They're both almost four.,1.2,1396.01,1397.21,274,,,,,,,
teacher,23m 17s,23m 17s,,0.64,1397.21,1397.85,274,,,,,,,
teacher,23m 17s,23m 22s,"So like, when I first interacted and learned about Bo, Bo bit my child.",4.72,1397.85,1402.57,274,,,,,,,
teacher,23m 22s,23m 22s,,0.24,1402.57,1402.81,274,,,,,,,
teacher,23m 22s,23m 24s,And it became a whole thing like I was.,1.76,1402.81,1404.57,274,,,,,,,
teacher,23m 24s,23m 25s,"Like, I'm gonna cut him.",1.0,1404.57,1405.57,274,,,,,,,
teacher,23m 25s,23m 31s,I'm gonna like his mama works at the school this and that fast forward.,5.64,1405.57,1411.21,274,,,,,,,
teacher,23m 31s,23m 31s,,0.32,1411.21,1411.53,274,,,,,,,
teacher,23m 31s,23m 34s,"So I'm like they should never be in the class together, this and that.",2.56,1411.53,1414.09,274,,,,,,,
teacher,23m 34s,23m 36s,Because he put his hands on my child.,2.56,1414.09,1416.65,274,,,,,,,
teacher,23m 36s,23m 37s,,0.67,1416.65,1417.32,274,,,,,,,
teacher,23m 37s,23m 41s,"And so fast forward, they still see each other on the playground.",4.04,1417.32,1421.36,274,,,,,,,
teacher,23m 41s,23m 42s,"Like, they got different classes.",0.88,1421.36,1422.24,274,,,,,,,
teacher,23m 42s,23m 43s,They see each other on the playground.,1.24,1422.24,1423.48,274,,,,,,,
teacher,23m 43s,23m 43s,,0.16,1423.48,1423.64,274,,,,,,,
teacher,23m 43s,23m 45s,Now they're in different classes.,1.6,1423.64,1425.24,274,,,,,,,
teacher,23m 45s,23m 45s,,0.24,1425.24,1425.48,274,,,,,,,
teacher,23m 45s,23m 47s,Bo is my daughter's best friend.,1.68,1425.48,1427.16,274,,,,,,,
student,23m 47s,23m 48s,[Untranscribed],1.2,1427.16,1428.36,275,,,,,,,
teacher,23m 48s,23m 53s,"If anybody says anything to Brittany Mariah, Bo is gonna like one to them.",4.72,1428.36,1433.08,276,,,,,,,
teacher,23m 53s,23m 53s,,0.24,1433.08,1433.32,276,,,,,,,
teacher,23m 53s,23m 57s,"And so what started off as, like, I thought they're like art.",4.12,1433.32,1437.44,276,,,,,,,
teacher,23m 57s,24m 3s,"Like, fighting when they were toddlers come to find out Bo's in love with Brittany Mariah.",5.8,1437.44,1443.24,276,,,,,,,
teacher,24m 3s,24m 3s,,0.23,1443.24,1443.47,276,,,,,,,
teacher,24m 3s,24m 7s,"And if anybody say anything to Brittany, Beau gonna throw hands.",3.84,1443.47,1447.31,276,,,,,,,
teacher,24m 7s,24m 7s,,0.32,1447.31,1447.63,276,,,,,,,
teacher,24m 7s,24m 15s,So now they try to keep them separated because they don't want Beau to pop anybody because somebody made Brittany cries.,7.44,1447.63,1455.07,276,,,,,,,
teacher,24m 15s,24m 22s,"So when Brittany cries, she goes and tells Beau that Ava made me cry and Bo gonna pop him in the head.",7.68,1455.07,1462.75,276,,,,,,,
teacher,24m 22s,24m 23s,,0.64,1462.75,1463.39,276,,,,,,,
teacher,24m 23s,24m 31s,"So I tell the story because usually when there's an argument, is usually attraction.",8.35,1463.39,1471.74,276,,,,,,,
teacher,24m 31s,24m 32s,,0.56,1471.74,1472.3,276,,,,,,,
teacher,24m 32s,24m 33s,But I'm gonna let it go.,1.12,1472.3,1473.42,276,,,,,,,
student,24m 33s,24m 36s,[Untranscribed],2.96,1473.42,1476.38,277,,,,,,,
teacher,24m 36s,24m 37s,Silence.,0.8,1476.38,1477.18,278,,,,,,,
teacher,24m 37s,24m 38s,,1.52,1477.18,1478.7,278,,,,,,,
teacher,24m 38s,24m 39s,Silence.,0.6,1478.7,1479.3,278,,,,,,,
teacher,24m 39s,24m 39s,Okay.,0.44,1479.3,1479.74,278,,,,,,,
teacher,24m 39s,24m 39s,,0.08,1479.74,1479.82,278,,,,,,,
teacher,24m 39s,24m 40s,Nothing wrong.,0.64,1479.82,1480.46,278,,,,,,,
teacher,24m 40s,24m 40s,,0.32,1480.46,1480.78,278,,,,,,,
teacher,24m 40s,24m 41s,Yes.,0.48,1480.78,1481.26,278,,,,,,,
teacher,24m 41s,24m 41s,,0.24,1481.26,1481.5,278,,,,,,,
teacher,24m 41s,24m 42s,Yes.,0.72,1481.5,1482.22,278,,,,,,,
teacher,24m 42s,24m 42s,,0.4,1482.22,1482.62,278,,,,,,,
teacher,24m 42s,24m 43s,Yes.,0.64,1482.62,1483.26,278,,,,,,,
teacher,24m 43s,24m 43s,Yes.,0.64,1483.26,1483.9,278,,,,,,,
teacher,24m 43s,24m 44s,,0.16,1483.9,1484.06,278,,,,,,,
teacher,24m 44s,24m 44s,Yes.,0.56,1484.06,1484.62,278,,,,,,,
teacher,24m 44s,24m 45s,Yes.,0.56,1484.62,1485.18,278,,,,,,,
teacher,24m 45s,24m 45s,,0.64,1485.18,1485.82,278,,,,,,,
teacher,24m 45s,24m 46s,Yes.,0.72,1485.82,1486.54,278,,,,,,,
teacher,24m 46s,24m 47s,,0.56,1486.54,1487.1,278,,,,,,,
teacher,24m 47s,24m 47s,No.,0.32,1487.1,1487.42,278,,,,,,,
teacher,24m 47s,24m 49s,I don't think we sit back to growth in three days.,2.0,1487.42,1489.42,278,,,,,,,
teacher,24m 49s,24m 50s,Not enough time.,0.8,1489.42,1490.22,278,,,,,,,
student,24m 50s,24m 51s,Okay.,1.04,1490.22,1491.26,279,,,,,,,
student,24m 51s,24m 52s,,0.88,1491.26,1492.14,279,,,,,,,
teacher,24m 52s,24m 52s,Yes.,0.52,1492.14,1492.66,280,,,,,,,
teacher,24m 52s,24m 53s,Yes.,0.48,1492.66,1493.14,280,,,,,,,
teacher,24m 53s,24m 56s,"So the majority, like ninety five percent have said yes.",3.64,1493.14,1496.78,280,,,,,,,
teacher,24m 56s,24m 57s,,0.24,1496.78,1497.02,280,,,,,,,
teacher,24m 57s,24m 59s,And so we used to actually do this in high school.,2.88,1497.02,1499.9,280,,,,,,,
teacher,24m 59s,25m 0s,,0.32,1499.9,1500.22,280,,,,,,,
teacher,25m 0s,25m 7s,And I'm tell y' all the real of what happened while we stopped doing this in my high school at least is because we swabbed.,7.6,1500.22,1507.82,280,,,,,,,
teacher,25m 7s,25m 7s,,0.16,1507.82,1507.98,280,,,,,,,
teacher,25m 7s,25m 10s,And then we looked underneath the microscope.,2.48,1507.98,1510.46,280,,,,,,,
teacher,25m 10s,25m 12s,,1.68,1510.46,1512.14,280,,,,,,,
teacher,25m 12s,25m 19s,And what we found at the microscope of one of the swabs was some s** cells.,6.88,1512.14,1519.02,280,,,,,,,
teacher,25m 19s,25m 19s,,0.352,1519.02,1519.372,280,,,,,,,
student,25m 19s,25m 21s,,2.378,1519.372,1521.75,281,,,,,,,
student,25m 21s,25m 22s,¿Like s**?,0.72,1521.75,1522.47,281,,,,,,,
student,25m 22s,25m 23s,,1.12,1522.47,1523.59,281,,,,,,,
student,25m 23s,25m 27s,"Like, no inside the container.",4.4,1523.59,1527.99,281,,,,,,,
student,25m 27s,25m 28s,,0.88,1527.99,1528.87,281,,,,,,,
teacher,25m 28s,25m 31s,Like a sperm cell.,2.72,1528.87,1531.59,282,,,,,,,
teacher,25m 31s,25m 32s,,0.64,1531.59,1532.23,282,,,,,,,
teacher,25m 32s,25m 33s,"Oh, this right here.",0.96,1532.23,1533.19,282,,,,,,,
teacher,25m 33s,25m 33s,,0.16,1533.19,1533.35,282,,,,,,,
student,25m 33s,25m 34s,Yes.,0.8,1533.35,1534.15,283,,,,,,,
student,25m 34s,25m 34s,,0.64,1534.15,1534.79,283,,,,,,,
teacher,25m 34s,25m 37s,And so my teacher.,2.88,1534.79,1537.67,284,,,,,,,
teacher,25m 37s,25m 37s,,0.08,1537.67,1537.75,284,,,,,,,
student,25m 37s,25m 38s,"Yeah, You gotta keep up.",1.2,1537.75,1538.95,285,,,,,,,
student,25m 38s,25m 39s,My teacher.,0.6,1538.95,1539.55,285,,,,,,,
teacher,25m 39s,25m 45s,"¿Doctor Pepper, this old white man, he was like, you said your teacher Dr.",5.8,1539.55,1545.35,286,,,,,,,
student,25m 45s,25m 45s,Pepper?,0.44,1545.35,1545.79,287,,,,,,,
student,25m 45s,25m 46s,¿His name is Dr.,0.48,1545.79,1546.27,287,,,,,,,
student,25m 46s,25m 46s,Pepper?,0.6,1546.27,1546.87,287,,,,,,,
student,25m 46s,25m 49s,,2.84,1546.87,1549.71,287,,,,,,,
teacher,25m 49s,25m 49s,No.,0.2,1549.71,1549.91,288,,,,,,,
teacher,25m 49s,26m 1s,A student had her mouth swab and it was supposed to be to find bacteria.,11.64,1549.91,1561.55,288,,,,,,,
teacher,26m 1s,26m 2s,,0.96,1561.55,1562.51,288,,,,,,,
teacher,26m 2s,26m 4s,But we found s** cells.,2.4,1562.51,1564.91,288,,,,,,,
teacher,26m 4s,26m 5s,,1.04,1564.91,1565.95,288,,,,,,,
teacher,26m 5s,26m 16s,"And so it became a bullying situation in that like the whole class knew about it and like, taunted her for years.",10.24,1565.95,1576.19,288,,,,,,,
teacher,26m 16s,26m 17s,,0.96,1576.19,1577.15,288,,,,,,,
teacher,26m 17s,26m 18s,This was like twenty years ago.,1.6,1577.15,1578.75,288,,,,,,,
teacher,26m 18s,26m 21s,"Ninth grade, I'm talking about.",2.93,1578.75,1581.68,288,,,,,,,
teacher,26m 21s,26m 27s,"It's been more than twenty years, and they still joke about this to this day.",5.92,1581.68,1587.6,288,,,,,,,
teacher,26m 27s,26m 28s,,0.72,1587.6,1588.32,288,,,,,,,
teacher,26m 28s,26m 33s,So we were like the last class to do the we were looking for bacteria.,4.76,1588.32,1593.08,288,,,,,,,
teacher,26m 33s,26m 33s,¿Right?,0.28,1593.08,1593.36,288,,,,,,,
teacher,26m 33s,26m 36s,"Because mouth has bacteria, good bacteria, and mouth bacteria.",3.36,1593.36,1596.72,288,,,,,,,
student,26m 36s,26m 38s,,1.52,1596.72,1598.24,289,,,,,,,
student,26m 38s,26m 43s,"¿If you knew you gave, why would you swab your mouth?",4.88,1598.24,1603.12,289,,,,,,,
student,26m 43s,26m 43s,,0.24,1603.12,1603.36,289,,,,,,,
teacher,26m 43s,26m 44s,I don't know.,0.8,1603.36,1604.16,290,,,,,,,
teacher,26m 44s,26m 44s,,0.16,1604.16,1604.32,290,,,,,,,
teacher,26m 44s,26m 46s,But so that is why.,1.68,1604.32,1606.0,290,,,,,,,
teacher,26m 46s,26m 46s,,0.08,1606.0,1606.08,290,,,,,,,
teacher,26m 46s,26m 48s,That is why I do not.,2.24,1606.08,1608.32,290,,,,,,,
teacher,26m 48s,26m 49s,,0.69,1608.32,1609.01,290,,,,,,,
teacher,26m 49s,26m 50s,¿What was your goal do this lab?,1.68,1609.01,1610.69,290,1,,,1,,,
teacher,26m 50s,26m 51s,,0.96,1610.69,1611.65,290,,,,,,,
teacher,26m 51s,27m 0s,Because I know from personal experience that the plates that will have the most bacteria on it.,9.12,1611.65,1620.77,290,,,,,,,
teacher,27m 0s,27m 6s,"People be like, oh, this was Mariah's mouth.",5.52,1620.77,1626.29,290,,,,,,,
teacher,27m 6s,27m 6s,,0.4,1626.29,1626.69,290,,,,,,,
teacher,27m 6s,27m 12s,And it becomes like a bullying thing when reality is every single one of us have bacteria in our mouth.,6.2,1626.69,1632.89,290,,,,,,,
teacher,27m 12s,27m 13s,You have to.,0.84,1632.89,1633.73,290,,,,,,,
teacher,27m 13s,27m 14s,,0.57,1633.73,1634.3,290,,,,,,,
teacher,27m 14s,27m 15s,It's part of the digestive.,1.44,1634.3,1635.74,290,,,,,,,
student,27m 15s,27m 17s,[Untranscribed],2.16,1635.74,1637.9,291,,,,,,,
teacher,27m 17s,27m 18s,It wasn't bacteria.,0.96,1637.9,1638.86,292,,,,,,,
teacher,27m 18s,27m 19s,It was a s** cell.,0.88,1638.86,1639.74,292,,,,,,,
student,27m 19s,27m 20s,"That was DNA,",0.72,1639.74,1640.46,293,,,,,,,
student,27m 20s,27m 23s,,2.96,1640.46,1643.42,293,,,,,,,
teacher,27m 23s,27m 25s,a sperm human rep.,1.68,1643.42,1645.1,294,,,,,,,
group,27m 25s,27m 27s,[Untranscribed],2.48,1645.1,1647.58,295,,,,,,,
teacher,27m 27s,27m 28s,"Oh, my goodness, bro.",1.28,1647.58,1648.86,296,,,,,,,
teacher,27m 28s,27m 30s,,2.0,1648.86,1650.86,296,,,,,,,
student,27m 30s,27m 31s,,0.72,1650.86,1651.58,297,,,,,,,
student,27m 31s,27m 34s,My ears are hurting every single day I come here.,3.12,1651.58,1654.7,297,,,,,,,
student,27m 34s,27m 35s,,0.96,1654.7,1655.66,297,,,,,,,
teacher,27m 35s,27m 36s,So that is why.,1.28,1655.66,1656.94,298,,,,,,,
teacher,27m 36s,27m 37s,,0.88,1656.94,1657.82,298,,,,,,,
teacher,27m 37s,27m 42s,"Like, if anybody was to recommend, I want to do that, I'm going to say, no, because I know from experience.",4.64,1657.82,1662.46,298,,,,,,,
teacher,27m 42s,27m 42s,,0.08,1662.46,1662.54,298,,,,,,,
teacher,27m 42s,27m 45s,But so some of us don't participate.,2.48,1662.54,1665.02,298,,,,,,,
teacher,27m 45s,27m 46s,,1.76,1665.02,1666.78,298,,,,,,,
teacher,27m 46s,27m 49s,"But if somebody did, I don't want them to find out in my class.",2.8,1666.78,1669.58,298,,,,,,,
group,27m 49s,27m 56s,[Untranscribed],6.88,1669.58,1676.46,299,,,,,,,
teacher,27m 56s,28m 5s,"¿So I'm just saying that we all have bacteria in our mouth because if you think about it, where does the bacteria come from Moisture?",9.52,1676.46,1685.98,300,,,,,,,
teacher,28m 5s,28m 6s,,0.08,1685.98,1686.06,300,,,,,,,
teacher,28m 6s,28m 8s,¿What's the optimal temperature for bacteria growth?,2.54,1686.06,1688.6,300,1,,,,,,
teacher,28m 8s,28m 9s,,1.03,1688.6,1689.63,300,,,,,,,
teacher,28m 9s,28m 12s,"Stay in school because basketball's not your future, sir.",2.4,1689.63,1692.03,300,,,,,,,
group,28m 12s,28m 14s,[Untranscribed],2.32,1692.03,1694.35,301,,,,,,,
student,28m 14s,28m 15s,Go on Max Press right now.,1.32,1694.35,1695.67,302,,,,,,,
student,28m 15s,28m 16s,Go on maxpress right now.,1.0,1695.67,1696.67,302,,,,,,,
student,28m 16s,28m 17s,"Look up, College.",0.8,1696.67,1697.47,302,,,,,,,
teacher,28m 17s,28m 17s,I don't know.,0.52,1697.47,1697.99,303,,,,,,,
teacher,28m 17s,28m 26s,I have firsthand evidence of you missing that huge trash can with that little orange.,8.28,1697.99,1706.27,303,,,,,,,
student,28m 26s,28m 28s,[Untranscribed],2.0,1706.27,1708.27,304,,,,,,,
teacher,28m 28s,28m 37s,"I'm saying like, it's way big If you talk about ball and hoop like that's like a pool, and you know what I mean, you'd have missed.",9.28,1708.27,1717.55,305,,,,,,,
teacher,28m 37s,28m 38s,,0.97,1717.55,1718.52,305,,,,,,,
teacher,28m 38s,28m 39s,"Oh, you said.",0.64,1718.52,1719.16,305,,,,,,,
student,28m 39s,28m 45s,[Untranscribed],5.84,1719.16,1725,306,,,,,,,
group,28m 45s,28m 48s,[Untranscribed],3.04,1725,1728.04,307,,,,,,,
teacher,28m 48s,28m 55s,"I'm just saying, maybe biology is your, you know, thing.",7.44,1728.04,1735.48,308,,,,,1,,
teacher,28m 55s,28m 55s,,0.4,1735.48,1735.88,308,,,,,,,
student,28m 55s,28m 57s,I wonder how the car happened.,1.36,1735.88,1737.24,309,,,,,,,
student,28m 57s,28m 59s,,2.64,1737.24,1739.88,309,,,,,,,
student,28m 59s,29m 2s,I wonder how the call happened between her parents when he had a car.,2.88,1739.88,1742.76,309,,,,,,,
student,29m 2s,29m 3s,,0.97,1742.76,1743.73,309,,,,,,,
teacher,29m 3s,29m 4s,"No, he didn't you.",0.84,1743.73,1744.57,310,,,,,,,
teacher,29m 4s,29m 4s,We.,0.24,1744.57,1744.81,310,,,,,,,
teacher,29m 4s,29m 6s,He didn't have to call.,1.56,1744.81,1746.37,310,,,,,,,
student,29m 6s,29m 7s,[Untranscribed],1.04,1746.37,1747.41,311,,,,,,,
teacher,29m 7s,29m 9s,We don't have to notify parents and stuff like that.,2.32,1747.41,1749.73,312,,,,,,,
teacher,29m 9s,29m 13s,,3.28,1749.73,1753.01,312,,,,,,,
teacher,29m 13s,29m 15s,So let's take a look at.,2.88,1753.01,1755.89,312,,,,,,,
student,29m 15s,29m 17s,[Untranscribed],1.12,1755.89,1757.01,313,,,,,,,
teacher,29m 17s,29m 19s,Let's take a look at what really happens.,2.4,1757.01,1759.41,314,,,,,,,
teacher,29m 19s,29m 20s,,0.8,1759.41,1760.21,314,,,,,,,
teacher,29m 20s,29m 22s,So y' all can know firsthand knowledge.,2.72,1760.21,1762.93,314,,,,,,,
student,29m 22s,29m 24s,[Untranscribed],1.57,1762.93,1764.5,315,,,,,,,
teacher,29m 24s,29m 26s,[Untranscribed],2.0,1764.5,1766.5,316,,,,,,,
student,29m 26s,29m 30s,[Untranscribed],3.74,1766.5,1770.24,317,,,,,,,
teacher,29m 30s,29m 31s,He is not freezing here.,1.36,1770.24,1771.6,318,,,,,,,
teacher,29m 31s,29m 32s,,0.88,1771.6,1772.48,318,,,,,,,
teacher,29m 32s,29m 33s,You need some more iron.,1.44,1772.48,1773.92,318,,,,,,,
student,29m 33s,29m 35s,[Untranscribed],1.36,1773.92,1775.28,319,,,,,,,
teacher,29m 35s,29m 35s,Okay.,0.56,1775.28,1775.84,320,,,,,,,
group,29m 35s,29m 40s,[Untranscribed],4.16,1775.84,1780,321,,,,,,,
student,29m 40s,29m 44s,[Untranscribed],4.24,1780,1784.24,322,,,,,,,
media,29m 44s,29m 52s,"When a team of archaeologists recently came across some fifteen thousand year old human remains, they made an interesting discovery.",7.84,1784.24,1792.08,323,,,,,,,
media,29m 52s,29m 52s,,0.32,1792.08,1792.4,323,,,,,,,
teacher,29m 52s,29m 53s,Y' all have a quiz on this.,1.52,1792.4,1793.92,324,,,,,,,
teacher,29m 53s,29m 54s,,0.32,1793.92,1794.24,324,,,,,,,
student,29m 54s,29m 55s,We're middle poles.,1.43,1794.24,1795.67,325,,,,,,,
student,29m 55s,29m 56s,,0.39,1795.67,1796.06,325,,,,,,,
media,29m 56s,30m 4s,"After the video, their cavities were caused by the same thing still played as today specific microbes that live in our mouths.",8.56,1796.06,1804.62,326,,,,,,,
media,30m 4s,30m 5s,,0.56,1804.62,1805.18,326,,,,,,,
media,30m 5s,30m 6s,These microbes are with us.,1.48,1805.18,1806.66,326,,,,,,,
media,30m 6s,30m 16s,"Soon after birth, we typically pick them up as babies from our mother's mouths, And as our teeth erupt, they accumulate communities of bacteria.",9.96,1806.66,1816.62,326,,,,,,,
media,30m 16s,30m 17s,,0.56,1816.62,1817.18,326,,,,,,,
media,30m 17s,30m 29s,"Depending on what we eat, and specifically how much sugar we consume, certaines can overpopulate and cause category Diets high in sugary foods cause an explosion of bacteria called",12.77,1817.18,1829.95,326,,,,,,,
student,30m 29s,30m 30s,mutants.,0.76,1829.95,1830.71,327,,,,,,,
student,30m 30s,30m 34s,,3.36,1830.71,1834.07,327,,,,,,,
media,30m 34s,30m 39s,"These microorganisms love sugar, using it as a chicken, an energy source.",5.76,1834.07,1839.83,328,,,,,,,
media,30m 39s,30m 40s,,0.64,1839.83,1840.47,328,,,,,,,
media,30m 40s,30m 50s,"As they consume it, the bacteria generate bio in the form of acids such as later on clearance had to mutant Streptococci are resistant to this acid.",10.07,1840.47,1850.54,328,,,,,,,
media,30m 50s,30m 50s,,0.08,1850.54,1850.62,328,,,,,,,
media,30m 50s,30m 53s,But unfortunately our teeth aren't.,2.64,1850.62,1853.26,328,,,,,,,
media,30m 53s,30m 53s,,0.16,1853.26,1853.42,328,,,,,,,
media,30m 53s,31m 4s,"While each human tooth is coated in a hardy protective layer of enamel, it's no match for acid that degrades the armor over time, leaching away its calcium",10.8,1853.42,1864.22,328,,,,,,,
student,31m 4s,31m 4s,minerals.,0.64,1864.22,1864.86,329,,,,,,,
student,31m 4s,31m 5s,,0.48,1864.86,1865.34,329,,,,,,,
media,31m 5s,31m 12s,Gradually acid wears down a pathway for bacteria into the tooth secondary layer called the dentin.,6.98,1865.34,1872.32,330,,,,,,,
student,31m 12s,31m 13s,[Untranscribed],1.27,1872.32,1873.59,331,,,,,,,
media,31m 13s,31m 20s,"Since blood vessels and nerves in our teeth are enclosed deep within at this stage, the expanding cavity doesn't hurt.",7.2,1873.59,1880.79,332,,,,,,,
media,31m 20s,31m 21s,,0.24,1880.79,1881.03,332,,,,,,,
media,31m 21s,31m 27s,"But if the damage extends beyond the dentin, the bacterial invasion progresses causing excruciating pain.",6.64,1881.03,1887.67,332,,,,,,,
media,31m 27s,31m 37s,"As the nerves become exposed without treatment, the whole tooth may become infected and require removal, all due to those sugar loving bacteria.",9.44,1887.67,1897.11,332,,,,,,,
media,31m 37s,31m 38s,,0.89,1897.11,1898.0,332,,,,,,,
media,31m 38s,31m 42s,"The more sugar our food contains, the more our teeth are put at risk.",4.0,1898.0,1902.0,332,,,,,,,
media,31m 42s,31m 42s,,0.96,1902.0,1902.96,332,,,,,,,
media,31m 42s,31m 46s,"Those cavemen would hardly have indulged in sugary trees, however.",3.84,1902.96,1906.8,332,,,,,,,
media,31m 46s,31m 46s,,0.08,1906.8,1906.88,332,,,,,,,
media,31m 46s,31m 50s,¿So what caused their cavities in meat heavy diets?,3.76,1906.88,1910.64,332,,,,,,,
media,31m 50s,31m 50s,,0.08,1910.64,1910.72,332,,,,,,,
media,31m 50s,31m 59s,"There would have been a low risk of cavities developing because lean meat contains very little sugar, but that's not all our early human ancestors ate.",8.48,1910.72,1919.2,332,,,,,,,
media,31m 59s,31m 59s,,0.24,1919.2,1919.44,332,,,,,,,
media,31m 59s,32m 6s,"Cavemen would also have consumed fruit, vegetables nuts and grains, all of which contain carbohydrates.",6.94,1919.44,1926.38,332,,,,,,,
media,32m 6s,32m 6s,,0.56,1926.38,1926.94,332,,,,,,,
media,32m 6s,32m 16s,"When exposed to enzymes in the saliva, carbohydrates get broken down into simpler sugars, which can become the fodder for those ravenous mouth bacteria.",9.84,1926.94,1936.78,332,,,,,,,
student,32m 16s,32m 18s,[Untranscribed],1.28,1936.78,1938.06,333,,,,,,,
