speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises
student,23m 44s,23m 51s,The Romans were well fed due to the rich cal soil they used for farming.,6.16,1424.84,1431.0,222,,,,,,,
student,23m 51s,23m 51s,,0.4,1431.0,1431.4,222,,,,,,,
student,23m 51s,23m 57s,"Most people lived in farming communities, and some of their main crops were grapes, omelets, and wheat.",6.16,1431.4,1437.56,222,,,,,,,
student,23m 57s,23m 57s,,0.4,1437.56,1437.96,222,,,,,,,
student,23m 57s,24m 2s,"They made wine with grapes, olive oil, olives they had.",4.58,1437.96,1442.54,222,,,,,,,
student,24m 2s,24m 4s,,1.75,1442.54,1444.29,222,,,,,,,
student,24m 4s,24m 8s,These items were a common part of your diet and were also awesome.,4.64,1444.29,1448.93,222,,,,,,,
teacher,24m 8s,24m 10s,"So like Selenas, they had good soil, too.",2.0,1448.93,1450.93,223,,,,,,,
teacher,24m 10s,24m 11s,,0.32,1450.93,1451.25,223,,,,,,,
teacher,24m 11s,24m 12s,Easy to grow crops.,1.44,1451.25,1452.69,223,,,,,,,
teacher,24m 12s,24m 13s,,0.56,1452.69,1453.25,223,,,,,,,
teacher,24m 13s,24m 14s,All sorts of crops.,1.0,1453.25,1454.25,223,,,,,,,
teacher,24m 14s,24m 17s,They mentioned here and then.,3.4,1454.25,1457.65,223,,,,,,,
teacher,24m 17s,24m 20s,So big part of their diet and also trading.,2.88,1457.65,1460.53,223,,,,,,,
teacher,24m 20s,24m 20s,,0.454,1460.53,1460.984,223,,,,,,,
student,24m 20s,24m 22s,[Untranscribed],1.146,1460.984,1462.13,224,,,,,,,
teacher,24m 22s,24m 23s,And that's it.,0.88,1462.13,1463.01,225,,,,,,,
teacher,24m 23s,24m 23s,,0.24,1463.01,1463.25,225,,,,,,,
teacher,24m 23s,24m 24s,Those are the main.,0.88,1463.25,1464.13,225,,,,,,,
teacher,24m 24s,24m 24s,,0.08,1464.13,1464.21,225,,,,,,,
teacher,24m 24s,24m 25s,Main geography.,1.6,1464.21,1465.81,225,,,,,,,
teacher,24m 25s,24m 31s,We're going to look at any questions before we do the last three?,5.46,1465.81,1471.27,225,,,,,,,
teacher,24m 31s,24m 31s,,0.56,1471.27,1471.83,225,,,,,,,
teacher,24m 31s,24m 33s,I'll let you guys do that on your own.,1.76,1471.83,1473.59,225,,,,,,,
teacher,24m 33s,24m 34s,,0.8,1473.59,1474.39,225,,,,,,,
teacher,24m 34s,24m 35s,"You guys,",0.64,1474.39,1475.03,225,,,,,,,
teacher,24m 35s,24m 35s,,0.18,1475.03,1475.21,225,,,,,,,
silence,24m 35s,24m 37s,,1.856,1475.21,1477.066,226,,,,,,,
student,24m 37s,24m 38s,[Untranscribed],1.434,1477.066,1478.5,227,,,,,,,
silence,24m 38s,24m 43s,,4.995,1478.5,1483.495,228,,,,,,,
student,24m 43s,24m 44s,[Untranscribed],1.012,1483.495,1484.508,229,,,,,,,
silence,24m 44s,24m 54s,,9.572,1484.508,1494.08,230,,,,,,,
silence,24m 54s,24m 54s,it.,0.24,1494.08,1494.32,230,,,,,,,
silence,24m 54s,25m 10s,,15.753,1494.32,1510.073,230,,,,,,,
student,25m 10s,25m 14s,[Untranscribed],4.354,1510.073,1514.427,231,,,,,,,
silence,25m 14s,25m 19s,,5.079,1514.427,1519.507,232,,,,,,,
student,25m 19s,25m 19s,,0.253,1519.507,1519.76,233,,,,,,,
student,25m 19s,25m 29s,It's.,10.0,1519.76,1529.76,233,,,,,,,
silence,25m 29s,25m 34s,,4.748,1529.76,1534.508,234,,,,,,,
student,25m 34s,25m 36s,[Untranscribed],1.856,1534.508,1536.365,235,,,,,,,
silence,25m 36s,25m 43s,,7.138,1536.365,1543.503,236,,,,,,,
student,25m 43s,25m 44s,[Untranscribed],1.299,1543.503,1544.802,237,,,,,,,
silence,25m 44s,26m 4s,,19.693,1544.802,1564.495,238,,,,,,,
student,26m 4s,26m 7s,[Untranscribed],3.004,1564.495,1567.499,239,,,,,,,
silence,26m 7s,26m 14s,,7.003,1567.499,1574.502,240,,,,,,,
student,26m 14s,26m 17s,[Untranscribed],3.004,1574.502,1577.506,241,,,,,,,
silence,26m 17s,26m 35s,,18.006,1577.506,1595.512,242,,,,,,,
student,26m 35s,26m 36s,,1.228,1595.512,1596.74,243,,,,,,,
student,26m 36s,26m 46s,It's.,10.0,1596.74,1606.74,243,,,,,,,
silence,26m 46s,26m 49s,,2.508,1606.74,1609.248,244,,,,,,,
student,26m 49s,26m 50s,[Untranscribed],1.249,1609.248,1610.497,245,,,,,,,
silence,26m 50s,26m 55s,,5.012,1610.497,1615.508,246,,,,,,,
student,26m 55s,26m 57s,[Untranscribed],1.991,1615.508,1617.5,247,,,,,,,
silence,26m 57s,26m 59s,,2.43,1617.5,1619.93,248,,,,,,,
student,26m 59s,27m 1s,[Untranscribed],1.215,1619.93,1621.145,249,,,,,,,
silence,27m 1s,27m 4s,,3.358,1621.145,1624.503,250,,,,,,,
student,27m 4s,27m 10s,[Untranscribed],6.244,1624.503,1630.747,251,,,,,,,
silence,27m 10s,27m 18s,,7.762,1630.747,1638.509,252,,,,,,,
student,27m 18s,27m 22s,[Untranscribed],3.999,1638.509,1642.508,253,,,,,,,
silence,27m 22s,27m 24s,,2.059,1642.508,1644.567,254,,,,,,,
student,27m 24s,27m 26s,[Untranscribed],1.941,1644.567,1646.508,255,,,,,,,
silence,27m 26s,27m 29s,,2.97,1646.508,1649.478,256,,,,,,,
student,27m 29s,27m 30s,[Untranscribed],1.029,1649.478,1650.507,257,,,,,,,
silence,27m 30s,27m 55s,,25.303,1650.507,1675.81,258,,,,,,,
teacher,27m 55s,27m 59s,"Oh, Alejandra, where you at?",3.6,1675.81,1679.41,259,,,,,,,
teacher,27m 59s,28m 1s,,1.68,1679.41,1681.09,259,,,,,,,
teacher,28m 1s,28m 1s,There you are.,0.64,1681.09,1681.73,259,,,,,,,
teacher,28m 1s,28m 2s,,0.8,1681.73,1682.53,259,,,,,,,
teacher,28m 2s,28m 4s,What did you put for the next one?,1.48,1682.53,1684.01,259,1,,,,,,
teacher,28m 4s,28m 5s,The Apennines and Alps.,1.64,1684.01,1685.65,259,1,,,,,,
student,28m 5s,28m 11s,[Untranscribed],5.6,1685.65,1691.25,260,,,,,,,
teacher,28m 11s,28m 12s,Apennines and Alps.,1.44,1691.25,1692.69,261,,,,,,,
student,28m 12s,28m 25s,[Untranscribed],13.13,1692.69,1705.82,262,,,,,,,
teacher,28m 25s,28m 26s,Awesome.,0.44,1705.82,1706.26,263,,,,,1,,
teacher,28m 26s,28m 26s,Very good.,0.6,1706.26,1706.86,263,,,,,1,,
teacher,28m 26s,28m 29s,So make sure you just remember these are the mountain ranges.,2.56,1706.86,1709.42,263,,,,,,,
teacher,28m 29s,28m 29s,Right?,0.32,1709.42,1709.74,263,,,,,,,
student,28m 29s,28m 31s,[Untranscribed],1.28,1709.74,1711.02,264,,,,,,,
teacher,28m 31s,28m 31s,Cool.,0.32,1711.02,1711.34,265,,,,,1,,
teacher,28m 31s,28m 32s,I'm not gonna write it.,0.72,1711.34,1712.06,265,,,,,1,,
teacher,28m 32s,28m 32s,I think you guys got it.,0.8,1712.06,1712.86,265,,,,,1,,
teacher,28m 32s,28m 33s,,0.16,1712.86,1713.02,265,,,,,,,
teacher,28m 33s,28m 33s,Seven hills.,0.96,1713.02,1713.98,265,,,,,,,
teacher,28m 33s,28m 35s,Seven hills.,1.04,1713.98,1715.02,265,,,,,,,
teacher,28m 35s,28m 35s,,0.4,1715.02,1715.42,265,,,,,,,
teacher,28m 35s,28m 36s,"Annalee,",0.72,1715.42,1716.14,265,,,,,,,
student,28m 36s,28m 39s,[Untranscribed],3.76,1716.14,1719.9,266,,,,,,,
teacher,28m 39s,28m 40s,you get that one yet?,0.8,1719.9,1720.7,267,,,,,,,
teacher,28m 40s,28m 41s,"Oh, okay.",0.48,1720.7,1721.18,267,,,,,,,
teacher,28m 41s,28m 41s,Sorry.,0.32,1721.18,1721.5,267,,,,,,,
student,28m 41s,28m 43s,[Untranscribed],2.4,1721.5,1723.9,268,,,,,,,
teacher,28m 43s,28m 45s,Anyone get to that one yet.,1.2,1723.9,1725.1,269,1,,,,,,
teacher,28m 45s,28m 46s,,1.76,1725.1,1726.86,269,,,,,,,
teacher,28m 46s,28m 47s,"Leo, you want to answer it?",1.04,1726.86,1727.9,269,1,1,,,,,
student,28m 47s,28m 50s,[Untranscribed],2.1,1727.9,1730,270,,,,,,,
group,28m 50s,28m 55s,[Untranscribed],5.82,1730,1735.82,271,,,,,,,
teacher,28m 55s,28m 56s,Perfect.,0.4,1735.82,1736.22,272,,,,,1,,
teacher,28m 56s,28m 56s,Yep.,0.36,1736.22,1736.58,272,,,,,1,,
teacher,28m 56s,28m 58s,Giving them right defend themselves easily.,2.04,1736.58,1738.62,272,,,,,1,,
teacher,28m 58s,28m 58s,,0.08,1738.62,1738.7,272,,,,,1,,
teacher,28m 58s,29m 0s,"Elevated position like you said, the high ground.",2.08,1738.7,1740.78,272,,,,,1,,
teacher,29m 0s,29m 1s,Very good.,0.719,1740.78,1741.499,272,,,,,1,,
teacher,29m 1s,29m 1s,,0.161,1741.499,1741.66,272,,,,,,,
teacher,29m 1s,29m 2s,And last one.,0.8,1741.66,1742.46,272,1,,,,,,
teacher,29m 2s,29m 4s,Volcanic soil is going to.,1.92,1742.46,1744.38,272,1,,,,,,
student,29m 4s,29m 5s,[Untranscribed],1.44,1744.38,1745.82,273,,,,,,,
teacher,29m 5s,29m 9s,"Christina, you're working on the last mistake.",3.28,1745.82,1749.1,274,,,,,,,
teacher,29m 9s,29m 10s,,1.61,1749.1,1750.71,274,,,,,,,
teacher,29m 10s,29m 11s,"Oh, you got it.",0.52,1750.71,1751.23,274,,,,,1,,
teacher,29m 11s,29m 11s,"Okay, cool.",0.48,1751.23,1751.71,274,,,,,1,,
teacher,29m 11s,29m 12s,What do you buy?,0.68,1751.71,1752.39,274,1,,,,,,
student,29m 12s,29m 19s,[Untranscribed],7.2,1752.39,1759.59,275,,,,,,,
teacher,29m 19s,29m 20s,Perfect.,0.44,1759.59,1760.03,276,,,,,1,,
teacher,29m 20s,29m 20s,Yep.,0.4,1760.03,1760.43,276,,,,,1,,
teacher,29m 20s,29m 22s,"Able to grow for farming, right?",2.28,1760.43,1762.71,276,1,,,,1,,
teacher,29m 22s,29m 22s,,0.16,1762.71,1762.87,276,,,,,1,,
teacher,29m 22s,29m 23s,Food trade.,0.96,1762.87,1763.83,276,,,,,1,,
teacher,29m 23s,29m 24s,,0.72,1763.83,1764.55,276,,,,,1,,
teacher,29m 24s,29m 25s,Awesome.,0.6,1764.55,1765.15,276,,,,,1,,
teacher,29m 25s,29m 25s,Yay.,0.48,1765.15,1765.63,276,,,,,1,,
teacher,29m 25s,29m 26s,"Good job, guys.",0.84,1765.63,1766.47,276,,,,,1,,
teacher,29m 26s,29m 27s,,0.56,1766.47,1767.03,276,,,,,,,
teacher,29m 27s,29m 30s,"Okay, so you can put that one in your binder if you want.",3.6,1767.03,1770.63,276,,,,,,,
teacher,29m 30s,29m 30s,,0.314,1770.63,1770.944,276,,,,,,,
silence,29m 30s,29m 34s,,3.846,1770.944,1774.79,277,,,,,,,
teacher,29m 34s,29m 36s,I'm going to pass out.,1.32,1774.79,1776.11,278,,,,,,,
teacher,29m 36s,29m 37s,We're going to do the extra ticket a little early.,1.88,1776.11,1777.99,278,,,,,,,
student,29m 37s,29m 39s,[Untranscribed],1.65,1777.99,1779.64,279,,,,,,,
teacher,29m 39s,29m 40s,Gonna do the first one together.,1.2,1779.64,1780.84,280,,,,,,,
teacher,29m 40s,29m 41s,,0.4,1780.84,1781.24,280,,,,,,,
teacher,29m 41s,29m 45s,"But while I pass it out, you guys can watch Rome in 4K.",3.84,1781.24,1785.08,280,,,,,,,
teacher,29m 45s,29m 46s,This is Rome today.,1.04,1785.08,1786.12,280,,,,,,,
teacher,29m 46s,29m 46s,,0.383,1786.12,1786.503,280,,,,,,,
silence,29m 46s,29m 51s,,5.197,1786.503,1791.7,281,,,,,,,
student,29m 51s,29m 53s,[Untranscribed],1.62,1791.7,1793.32,282,,,,,,,
teacher,29m 53s,29m 54s,"Yeah, that one goes.",0.879,1793.32,1794.199,283,,,,,,,
teacher,29m 54s,29m 55s,That's phase 10,0.801,1794.199,1795.0,283,,,,,,,
student,29m 55s,29m 56s,[Untranscribed],1.932,1795.0,1796.932,284,,,,,,,
silence,29m 56s,29m 59s,,2.228,1796.932,1799.16,285,,,,,,,
teacher,29m 59s,29m 59s,in blue.,0.6,1799.16,1799.76,286,,,,,,,
teacher,29m 59s,30m 1s,"So you know, that's the COVID phase.",1.28,1799.76,1801.04,286,,,,,,,
teacher,30m 1s,30m 1s,Everything after,0.68,1801.04,1801.72,286,,,,,,,
teacher,30m 1s,30m 3s,,2.17,1801.72,1803.89,286,,,,,,,
student,30m 3s,30m 13s,it's,10.0,1803.89,1813.89,287,,,,,,,
silence,30m 13s,30m 19s,,5.418,1813.89,1819.308,288,,,,,,,
student,30m 19s,30m 21s,[Untranscribed],2.194,1819.308,1821.502,289,,,,,,,
silence,30m 21s,30m 29s,,8.353,1821.502,1829.855,290,,,,,,,
student,30m 29s,30m 29s,,0.135,1829.855,1829.99,291,,,,,,,
student,30m 29s,30m 30s,G.,0.24,1829.99,1830.23,291,,,,,,,
student,30m 30s,30m 32s,,2.274,1830.23,1832.504,291,,,,,,,
silence,30m 32s,30m 40s,,7.999,1832.504,1840.503,292,,,,,,,
student,30m 40s,30m 45s,[Untranscribed],4.877,1840.503,1845.38,293,,,,,,,
silence,30m 45s,30m 48s,,3.122,1845.38,1848.502,294,,,,,,,
student,30m 48s,30m 51s,[Untranscribed],2.666,1848.502,1851.168,295,,,,,,,
silence,30m 51s,30m 56s,,5.392,1851.168,1856.56,296,,,,,,,
teacher,30m 56s,30m 57s,Coliseum.,0.56,1856.56,1857.12,297,,,,,,,
student,30m 57s,30m 59s,[Untranscribed],2.384,1857.12,1859.504,298,,,,,,,
silence,30m 59s,31m 4s,,4.496,1859.504,1864.0,299,,,,,,,
teacher,31m 4s,31m 6s,So lots of old ruins in Rome.,2.2,1864.0,1866.2,300,,,,,,,
teacher,31m 6s,31m 8s,So pretty historic city if you ever get to go check it out.,2.52,1866.2,1868.72,300,,,,,,,
teacher,31m 8s,31m 9s,,0.48,1868.72,1869.2,300,,,,,,,
teacher,31m 9s,31m 9s,Okay.,0.48,1869.2,1869.68,300,,,,,,,
teacher,31m 9s,31m 12s,On the back of your paper is the rubric.,2.88,1869.68,1872.56,300,,,,,,,
teacher,31m 12s,31m 21s,"So just to make sure everyone gets a four on this, make sure you clearly explain two positive ways that the geography helps and then that's based on the text.",9.33,1872.56,1881.89,300,,,,,,,
teacher,31m 21s,31m 22s,You didn't just like Google something.,1.08,1881.89,1882.97,300,,,,,,,
teacher,31m 22s,31m 23s,,0.4,1882.97,1883.37,300,,,,,,,
teacher,31m 23s,31m 24s,So it's pretty straightforward.,1.0,1883.37,1884.37,300,,,,,,,
teacher,31m 24s,31m 27s,We have a lot of notes here that's going to help us make this super easy.,3.36,1884.37,1887.73,300,,,,,,,
teacher,31m 27s,31m 29s,Let's do the class practice together.,1.56,1887.73,1889.29,300,,,,,,,
teacher,31m 29s,31m 32s,"I just want to show you, like, make sure we, you know, be thorough about it.",3.68,1889.29,1892.97,300,,,,,,,
teacher,31m 32s,31m 33s,,0.24,1892.97,1893.21,300,,,,,,,
teacher,31m 33s,31m 33s,So let's do.,0.76,1893.21,1893.97,300,,,,,,,
teacher,31m 33s,31m 35s,Let's do the type of river.,1.16,1893.97,1895.13,300,1,,,,,,
silence,31m 35s,31m 36s,,1.76,1895.13,1896.89,301,,,,,,,
teacher,31m 36s,31m 38s,So circle that one.,1.12,1896.89,1898.01,302,,,,,,,
teacher,31m 38s,31m 38s,,0.96,1898.01,1898.97,302,,,,,,,
teacher,31m 38s,31m 46s,So the Tiber river had a positive effect on the Romans because look over here what we wrote.,7.56,1898.97,1906.53,302,,,,,,,
teacher,31m 46s,31m 49s,"And we're just going to put that into a complete sentence, right?",2.84,1906.53,1909.37,302,,,,,,,
student,31m 49s,31m 50s,[Untranscribed],1.52,1909.37,1910.89,303,,,,,,,
teacher,31m 50s,31m 54s,Because it's really gonna get it in your hand.,3.52,1910.89,1914.41,304,,,,,,,
teacher,31m 54s,31m 54s,,0.09,1914.41,1914.5,304,,,,,,,
silence,31m 54s,32m 6s,,11.998,1914.5,1926.498,305,,,,,,,
student,32m 6s,32m 7s,[Untranscribed],1.299,1926.498,1927.797,306,,,,,,,
silence,32m 7s,32m 11s,,3.848,1927.797,1931.645,307,,,,,,,
student,32m 11s,32m 15s,[Untranscribed],3.735,1931.645,1935.38,308,,,,,,,
teacher,32m 15s,32m 15s,What?,0.24,1935.38,1935.62,309,,,,,,,
student,32m 15s,32m 16s,[Untranscribed],1.12,1935.62,1936.74,310,,,,,,,
teacher,32m 16s,32m 18s,"Yep, this is the class one.",1.52,1936.74,1938.26,311,,,,,,,
silence,32m 18s,32m 20s,,2.244,1938.26,1940.504,312,,,,,,,
student,32m 20s,32m 25s,[Untranscribed],4.995,1940.504,1945.499,313,,,,,,,
silence,32m 25s,32m 30s,,5.161,1945.499,1950.66,314,,,,,,,
teacher,32m 30s,32m 31s,Ran out of room.,0.8,1950.66,1951.46,315,,,,,,,
teacher,32m 31s,32m 31s,Sorry.,0.4,1951.46,1951.86,315,,,,,,,
teacher,32m 31s,32m 33s,,1.638,1951.86,1953.498,315,,,,,,,
student,32m 33s,32m 35s,[Untranscribed],1.553,1953.498,1955.05,316,,,,,,,
silence,32m 35s,32m 42s,,7.459,1955.05,1962.509,317,,,,,,,
student,32m 42s,32m 45s,[Untranscribed],2.852,1962.509,1965.361,318,,,,,,,
silence,32m 45s,32m 52s,,6.669,1965.361,1972.03,319,,,,,,,
teacher,32m 52s,32m 52s,So I just put all.,0.8,1972.03,1972.83,320,,,,,,,
teacher,32m 52s,32m 53s,But I.,0.52,1972.83,1973.35,320,,,,,,,
teacher,32m 53s,32m 57s,"Unfortunately, I could not fit it in one sentence, but if you can make it work.",4.6,1973.35,1977.95,320,,,,,,,
teacher,32m 57s,32m 58s,,0.32,1977.95,1978.27,320,,,,,,,
teacher,32m 58s,33m 1s,"So it provided fresh water for drinking, bathing, crops.",3.04,1978.27,1981.31,320,,,,,,,
teacher,33m 1s,33m 3s,"Additionally, it made travel and trade easier.",2.16,1981.31,1983.47,320,,,,,,,
teacher,33m 3s,33m 5s,So you pick now and make sure we already did.,2.16,1983.47,1985.63,320,,,,,,,
teacher,33m 5s,33m 5s,,0.24,1985.63,1985.87,320,,,,,,,
teacher,33m 5s,33m 6s,Right.,0.32,1985.87,1986.19,320,,,,,,,
teacher,33m 6s,33m 6s,The Tiger River.,0.76,1986.19,1986.95,320,,,,,,,
teacher,33m 6s,33m 8s,So pick one of the other two.,1.57,1986.95,1988.52,320,,,,,,,
student,33m 8s,33m 9s,[Untranscribed],1.04,1988.52,1989.56,321,,,,,,,
teacher,33m 9s,33m 10s,"Okay, do",0.72,1989.56,1990.28,322,,,,,,,
silence,33m 10s,33m 33s,,22.89,1990.28,2013.17,323,,,,,,,
student,33m 33s,33m 43s,it's.,10.0,2013.17,2023.17,324,,,,,,,
student,33m 43s,33m 44s,,1.338,2023.17,2024.508,324,,,,,,,
silence,33m 44s,33m 55s,,11.003,2024.508,2035.51,325,,,,,,,
student,33m 55s,33m 57s,[Untranscribed],1.89,2035.51,2037.4,326,,,,,,,
silence,33m 57s,33m 59s,,2.109,2037.4,2039.51,327,,,,,,,
student,33m 59s,34m 1s,[Untranscribed],1.502,2039.51,2041.012,328,,,,,,,
silence,34m 1s,34m 10s,,9.528,2041.012,2050.54,329,,,,,,,
teacher,34m 10s,34m 18s,"Since we're in pairs now for putting stuff away, have just like choose maybe switch off one person today.",7.6,2050.54,2058.14,330,,,,,,,
teacher,34m 18s,34m 19s,Put the binder away.,0.88,2058.14,2059.02,330,,,,,,,
teacher,34m 19s,34m 22s,"And when you're done with the exit ticket, we'll turn it into the tray over there.",3.36,2059.02,2062.38,330,,,,,,,
student,34m 22s,34m 24s,,1.91,2062.38,2064.29,331,,,,,,,
student,34m 24s,34m 25s,Job every day.,0.72,2064.29,2065.01,331,,,,,,,
student,34m 25s,34m 26s,,1.5,2065.01,2066.51,331,,,,,,,
silence,34m 26s,34m 28s,,1.772,2066.51,2068.282,332,,,,,,,
student,34m 28s,34m 29s,[Untranscribed],1.198,2068.282,2069.48,333,,,,,,,
silence,34m 29s,34m 31s,,2.025,2069.48,2071.505,334,,,,,,,
student,34m 31s,34m 32s,[Untranscribed],1.425,2071.505,2072.93,335,,,,,,,
teacher,34m 32s,34m 33s,"Oh, you know what?",0.8,2072.93,2073.73,336,,,,,,,
teacher,34m 33s,34m 34s,,0.32,2073.73,2074.05,336,,,,,,,
teacher,34m 34s,34m 35s,Forgot about the blue paper.,1.2,2074.05,2075.25,336,,,,,,,
teacher,34m 35s,34m 35s,,0.16,2075.25,2075.41,336,,,,,,,
teacher,34m 35s,34m 39s,And then let's add forgot.,3.68,2075.41,2079.09,336,,,,,,,
teacher,34m 39s,34m 39s,,0.32,2079.09,2079.41,336,,,,,,,
teacher,34m 39s,34m 40s,So I'll give you guys.,0.88,2079.41,2080.29,336,,,,,,,
teacher,34m 40s,34m 40s,Sorry.,0.16,2080.29,2080.45,336,,,,,,,
teacher,34m 40s,34m 41s,A couple more minutes for exit to go.,1.28,2080.45,2081.73,336,,,,,,,
student,34m 41s,34m 43s,[Untranscribed],1.92,2081.73,2083.65,337,,,,,,,
teacher,34m 43s,34m 48s,"If you finish early, though, and you want to get started, maybe add a couple things that we learned today about geography.",5.32,2083.65,2088.97,338,,,,,,,
teacher,34m 48s,34m 49s,"While it's fresh,",0.68,2088.97,2089.65,338,,,,,,,
student,34m 49s,34m 50s,[Untranscribed],1.042,2089.65,2090.692,339,,,,,,,
silence,34m 50s,35m 0s,,10.247,2090.692,2100.939,340,,,,,,,
teacher,35m 0s,35m 2s,you could just do like bullet points.,1.52,2100.939,2102.459,341,,,,,,,
teacher,35m 2s,35m 4s,You don't have to write incomplete sentences on the blue paper.,2.36,2102.459,2104.819,341,,,,,,,
student,35m 4s,35m 5s,Okay.,0.44,2104.819,2105.259,342,,,,,,,
student,35m 5s,35m 5s,,0.64,2105.259,2105.899,342,,,,,,,
teacher,35m 5s,35m 7s,Just like little notes.,1.12,2105.899,2107.019,343,,,,,,,
teacher,35m 7s,35m 7s,,0.632,2107.019,2107.651,343,,,,,,,
silence,35m 7s,35m 28s,,20.773,2107.651,2128.424,344,,,,,,,
student,35m 28s,35m 39s,[Untranscribed],10.733,2128.424,2139.157,345,,,,,,,
silence,35m 39s,35m 43s,,4.354,2139.157,2143.51,346,,,,,,,
student,35m 43s,35m 45s,[Untranscribed],1.958,2143.51,2145.468,347,,,,,,,
silence,35m 45s,35m 49s,,4.033,2145.468,2149.501,348,,,,,,,
student,35m 49s,35m 51s,[Untranscribed],2.143,2149.501,2151.644,349,,,,,,,
silence,35m 51s,36m 2s,,10.462,2151.644,2162.107,350,,,,,,,
student,36m 2s,36m 4s,[Untranscribed],2.396,2162.107,2164.503,351,,,,,,,
silence,36m 4s,36m 6s,,2.008,2164.503,2166.511,352,,,,,,,
student,36m 6s,36m 7s,[Untranscribed],1.468,2166.511,2167.979,353,,,,,,,
silence,36m 7s,36m 24s,,16.521,2167.979,2184.5,354,,,,,,,
student,36m 24s,36m 26s,[Untranscribed],2.008,2184.5,2186.508,355,,,,,,,
silence,36m 26s,36m 31s,,5.332,2186.508,2191.84,356,,,,,,,
student,36m 31s,36m 32s,,0.2,2191.84,2192.04,357,,,,,,,
student,36m 32s,36m 42s,It's,10.0,2192.04,2202.04,357,,,,,,,
silence,36m 42s,36m 57s,,15.636,2202.04,2217.676,358,,,,,,,
student,36m 57s,36m 59s,[Untranscribed],1.823,2217.676,2219.498,359,,,,,,,
silence,36m 59s,37m 30s,,30.999,2219.498,2250.498,360,,,,,,,
student,37m 30s,37m 34s,[Untranscribed],3.999,2250.498,2254.497,361,,,,,,,
silence,37m 34s,37m 40s,,6.008,2254.497,2260.505,362,,,,,,,
student,37m 40s,37m 43s,[Untranscribed],2.683,2260.505,2263.188,363,,,,,,,
silence,37m 43s,37m 47s,,4.32,2263.188,2267.508,364,,,,,,,
student,37m 47s,37m 49s,[Untranscribed],2.462,2267.508,2269.97,365,,,,,,,
teacher,37m 49s,37m 59s,"still like eight minutes that we usually pack up, so if you want to like explore more Google Earth, if you still haven't turned in your foldable, get that in.",9.12,2269.97,2279.09,366,,,,,,,
teacher,37m 59s,37m 59s,,0.146,2279.09,2279.236,366,,,,,,,
silence,37m 59s,38m 3s,,4.574,2279.236,2283.81,367,,,,,,,
teacher,38m 3s,38m 5s,"Make sure your binder, the pages are in the right order.",2.08,2283.81,2285.89,368,,,,,,,
teacher,38m 5s,38m 6s,,0.56,2285.89,2286.45,368,,,,,,,
teacher,38m 6s,38m 8s,And then just add a couple things maybe to that.,2.16,2286.45,2288.61,368,,,,,,,
teacher,38m 8s,38m 8s,,0.245,2288.61,2288.855,368,,,,,,,
silence,38m 8s,38m 23s,,14.648,2288.855,2303.502,369,,,,,,,
student,38m 23s,38m 28s,[Untranscribed],4.558,2303.502,2308.06,370,,,,,,,
teacher,38m 28s,38m 28s,"No, that's for me.",0.92,2308.06,2308.98,371,,,,,,,
teacher,38m 28s,38m 30s,But just check that you got a four of them.,1.48,2308.98,2310.46,371,,,,,,,
teacher,38m 30s,38m 30s,,0.32,2310.46,2310.78,371,,,,,,,
teacher,38m 30s,38m 31s,I'm sure you did.,0.8,2310.78,2311.58,371,,,,,,,
teacher,38m 31s,38m 31s,,0.09,2311.58,2311.67,371,,,,,,,
silence,38m 31s,38m 37s,,5.451,2311.67,2317.12,372,,,,,,,
student,38m 37s,38m 39s,[Untranscribed],2.379,2317.12,2319.5,373,,,,,,,
silence,38m 39s,38m 42s,,2.87,2319.5,2322.37,374,,,,,,,
teacher,38m 42s,38m 42s,"Yeah,",0.32,2322.37,2322.69,375,,,,,,,
teacher,38m 42s,38m 43s,,0.809,2322.69,2323.499,375,,,,,,,
student,38m 43s,38m 51s,[Untranscribed],7.751,2323.499,2331.25,376,,,,,,,
teacher,38m 51s,38m 52s,"it's pretty, like, cushy.",1.24,2331.25,2332.49,377,,,,,,,
teacher,38m 52s,38m 52s,Maybe.,0.36,2332.49,2332.85,377,,,,,,,
teacher,38m 52s,38m 55s,"Maybe it softened the, the blow a little bit,",2.68,2332.85,2335.53,377,,,,,,,
student,38m 55s,39m 5s,huh?,9.8,2335.53,2345.33,378,,,,,,,
student,39m 5s,39m 5s,,0.15,2345.33,2345.48,378,,,,,,,
student,39m 5s,39m 15s,It's.,10.0,2345.48,2355.48,378,,,,,,,
silence,39m 15s,39m 35s,,20.028,2355.48,2375.508,379,,,,,,,
student,39m 35s,39m 49s,[Untranscribed],13.989,2375.508,2389.497,380,,,,,,,
silence,39m 49s,39m 52s,,3.004,2389.497,2392.501,381,,,,,,,
group,39m 52s,39m 55s,[Untranscribed],2.499,2392.501,2395,382,,,,,,,
student,39m 55s,39m 56s,[Untranscribed],1.804,2395,2396.804,383,,,,,,,
silence,39m 56s,40m 3s,,7.189,2396.804,2403.993,384,,,,,,,
student,40m 3s,40m 10s,[Untranscribed],6.649,2403.993,2410.642,385,,,,,,,
silence,40m 10s,40m 12s,,1.856,2410.642,2412.498,386,,,,,,,
